status,name,solver,mem,nvar,time,neval_obj,neval_grad,num_iter,mem,FA_F1,FA_Score
first_order,NZF1,LBFGSSolver,26,988,3.3757078120000004,5.111987788356544,5.0689042022202315,5.003946305945459,26,-0.12460728032982356,-0.12460728032982356
first_order,NZF1,LBFGSSolver,27,988,3.358800499,5.043425116919247,4.990432586778736,4.941642422609304,27,-0.1558352655065429,-0.1558352655065429
first_order,NZF1,LBFGSSolver,28,988,3.363453702,5.043425116919247,4.997212273764115,4.948759890378168,28,-0.15313736907898262,-0.15313736907898262
first_order,NZF1,LBFGSSolver,29,988,3.355335537,5.030437921392435,4.983606621708336,4.927253685157205,29,-0.15856638905364975,-0.15856638905364975
first_order,NZF1,LBFGSSolver,30,988,3.343203179,4.983606621708336,4.9344739331306915,4.897839799950911,30,-0.1781077487184422,-0.1781077487184422
first_order,NZF1,LBFGSSolver,31,988,3.343073221,4.983606621708336,4.9344739331306915,4.875197323201151,31,-0.17813771707102816,-0.17813771707102816
first_order,NZF1,LBFGSSolver,32,988,3.3411394050000003,4.976733742420574,4.927253685157205,4.875197323201151,32,-0.18100370329567275,-0.18100370329567275
first_order,NZF1,LBFGSSolver,33,988,3.3495941840000003,5.003946305945459,4.955827057601261,4.897839799950911,33,-0.1696320544592875,-0.1696320544592875
first_order,NZF1,LBFGSSolver,34,988,3.3521161640000003,5.017279836814924,4.969813299576001,4.919980925828125,34,-0.1640511875153209,-0.1640511875153209
first_order,NZF1,LBFGSSolver,35,988,3.340942399,4.969813299576001,4.919980925828125,4.875197323201151,35,-0.18389058722800225,-0.18389058722800225
first_order,NZF1,LBFGSSolver,36,988,3.332075622,4.927253685157205,4.875197323201151,4.820281565605037,36,-0.2017393180493079,-0.2017393180493079
first_order,NZF1,LBFGSSolver,37,988,3.3413743040000004,4.962844630259907,4.912654885736052,4.867534450455582,37,-0.18680872434170198,-0.18680872434170198
first_order,NZF1,LBFGSSolver,38,988,3.3287666280000003,4.912654885736052,4.859812404361672,4.812184355372417,38,-0.20785685247702787,-0.20785685247702787
first_order,NZF1,LBFGSSolver,39,988,3.315807661,4.852030263919617,4.795790545596741,4.727387818712341,39,-0.2333813060063493,-0.2333813060063493
first_order,NZF1,LBFGSSolver,40,988,3.343713315,4.962844630259907,4.912654885736052,4.844187086458591,40,-0.18683967994060932,-0.18683967994060932
first_order,NZF1,LBFGSSolver,41,988,3.332975502,4.919980925828125,4.852030263919617,4.804021044733257,41,-0.2109508484626353,-0.2109508484626353
first_order,NZF1,LBFGSSolver,42,988,3.30950706,4.804021044733257,4.74493212836325,4.6913478822291435,42,-0.2536162969396971,-0.2536162969396971
first_order,NZF1,LBFGSSolver,43,988,3.343488084,4.962844630259907,4.912654885736052,4.859812404361672,43,-0.18681910088061865,-0.18681910088061865
first_order,NZF1,LBFGSSolver,44,988,3.311193383,4.844187086458591,4.770684624465665,4.718498871295094,44,-0.24335217972542306,-0.24335217972542306
first_order,NZF1,LBFGSSolver,45,988,3.3361191910000003,4.890349128221754,4.8283137373023015,4.7535901911063645,45,-0.2204343430893459,-0.2204343430893459
first_order,NZF1,LBFGSSolver,46,988,3.307899487,4.795790545596741,4.727387818712341,4.663439094112067,46,-0.260613860248621,-0.260613860248621
first_order,NZF1,LBFGSSolver,47,988,3.326897847,4.882801922586371,4.820281565605037,4.7535901911063645,47,-0.22362259737250076,-0.22362259737250076
first_order,NZF1,LBFGSSolver,48,988,3.31050636,4.8283137373023015,4.7535901911063645,4.672828834461906,48,-0.2501978759438769,-0.2501978759438769
first_order,NZF1,LBFGSSolver,49,988,3.302343469,4.77912349311153,4.709530201312334,4.6443908991413725,49,-0.267727286244026,-0.267727286244026
first_order,NZF1,LBFGSSolver,50,988,3.302816463,4.770684624465665,4.700480365792417,4.6443908991413725,50,-0.27131942714816654,-0.27131942714816654
first_order,NZF1,LBFGSSolver,51,988,3.312758404,4.812184355372417,4.74493212836325,4.68213122712422,51,-0.25362547809430536,-0.25362547809430536
first_order,NZF1,LBFGSSolver,52,988,3.302519536,4.787491742782046,4.718498871295094,4.663439094112067,52,-0.2641422823685485,-0.2641422823685485
first_order,NZF1,LBFGSSolver,53,988,3.316914677,4.770684624465665,4.700480365792417,4.6443908991413725,53,-0.2713195098796936,-0.2713195098796936
first_order,NZF1,LBFGSSolver,54,988,3.2857401470000003,4.68213122712422,4.605170185988092,4.543294782270004,54,-0.3092841618478763,-0.3092841618478763
first_order,NZF1,LBFGSSolver,55,988,3.28896463,4.700480365792417,4.624972813284271,4.564348191467836,55,-0.301396222445702,-0.301396222445702
first_order,NZF1,LBFGSSolver,56,988,3.289098145,4.709530201312334,4.634728988229636,4.564348191467836,56,-0.2975237913560544,-0.2975237913560544
first_order,NZF1,LBFGSSolver,57,988,3.2871261260000004,4.700480365792417,4.624972813284271,4.574710978503383,57,-0.3013825745991545,-0.3013825745991545
first_order,NZF1,LBFGSSolver,58,988,3.2864314080000003,4.700480365792417,4.624972813284271,4.553876891600541,58,-0.3014101516676571,-0.3014101516676571
first_order,NZF1,LBFGSSolver,59,988,3.2815785930000003,4.663439094112067,4.584967478670572,4.532599493153256,59,-0.3173173599811053,-0.3173173599811053
first_order,NZF1,LBFGSSolver,60,988,3.268104382,4.584967478670572,4.499809670330265,4.442651256490317,60,-0.3512372873866645,-0.3512372873866645
first_order,NZF1,LBFGSSolver,61,988,3.280013132,4.663439094112067,4.584967478670572,4.51085950651685,61,-0.31734616252314296,-0.31734616252314296
first_order,NZF1,LBFGSSolver,62,988,3.271321259,4.59511985013459,4.51085950651685,4.442651256490317,62,-0.34685143771094734,-0.34685143771094734
first_order,NZF1,LBFGSSolver,63,988,3.262765609,4.564348191467836,4.477336814478207,4.418840607796598,63,-0.3601887780823169,-0.3601887780823169
first_order,NZF1,LBFGSSolver,64,988,3.2701950280000003,4.584967478670572,4.499809670330265,4.442651256490317,64,-0.3512373976953673,-0.3512373976953673
first_order,NZF1,LBFGSSolver,65,988,3.263591106,4.553876891600541,4.465908118654584,4.406719247264253,65,-0.36474113195194235,-0.36474113195194235
first_order,NZF1,LBFGSSolver,66,988,3.2656988840000003,4.553876891600541,4.465908118654584,4.406719247264253,66,-0.36474115952911806,-0.36474115952911806
first_order,NZF1,LBFGSSolver,67,988,3.2666108670000003,4.553876891600541,4.465908118654584,4.406719247264253,67,-0.3647411871062938,-0.3647411871062938
first_order,NZF1,LBFGSSolver,68,988,3.276373936,4.553876891600541,4.465908118654584,4.406719247264253,68,-0.3647412146834695,-0.3647412146834695
first_order,NZF1,LBFGSSolver,69,988,3.2644078970000003,4.553876891600541,4.465908118654584,4.406719247264253,69,-0.3647412422606452,-0.3647412422606452
first_order,NZF1,LBFGSSolver,70,988,3.2646591770000004,4.553876891600541,4.465908118654584,4.406719247264253,70,-0.3647412698378209,-0.3647412698378209
first_order,NZF1,LBFGSSolver,71,988,3.264280042,4.553876891600541,4.465908118654584,4.406719247264253,71,-0.3647412974149966,-0.3647412974149966
first_order,NZF1,LBFGSSolver,72,988,3.2657084430000003,4.553876891600541,4.465908118654584,4.406719247264253,72,-0.3647413249921723,-0.3647413249921723
first_order,NZF1,LBFGSSolver,73,988,3.265236601,4.553876891600541,4.465908118654584,4.406719247264253,73,-0.36474135256934803,-0.36474135256934803
first_order,NZF1,LBFGSSolver,74,988,3.2629419260000003,4.553876891600541,4.465908118654584,4.406719247264253,74,-0.3647413801465237,-0.3647413801465237
first_order,NZF1,LBFGSSolver,75,988,3.278259861,4.553876891600541,4.465908118654584,4.406719247264253,75,-0.36474140772369945,-0.36474140772369945
first_order,NZF1,LBFGSSolver,76,988,3.262874496,4.553876891600541,4.465908118654584,4.406719247264253,76,-0.36474143530087516,-0.36474143530087516
first_order,NZF1,LBFGSSolver,77,988,3.2648366070000003,4.553876891600541,4.465908118654584,4.406719247264253,77,-0.3647414628780508,-0.3647414628780508
first_order,NZF1,LBFGSSolver,78,988,3.262573321,4.553876891600541,4.465908118654584,4.406719247264253,78,-0.3647414904552265,-0.3647414904552265
first_order,NZF1,LBFGSSolver,79,988,3.262124944,4.553876891600541,4.465908118654584,4.406719247264253,79,-0.3647415180324023,-0.3647415180324023
first_order,NZF1,LBFGSSolver,80,988,3.26997172,4.553876891600541,4.465908118654584,4.406719247264253,80,-0.364741545609578,-0.364741545609578
first_order,NZF1,LBFGSSolver,81,988,3.263379141,4.553876891600541,4.465908118654584,4.406719247264253,81,-0.36474157318675365,-0.36474157318675365
first_order,NZF1,LBFGSSolver,82,988,3.282379865,4.553876891600541,4.465908118654584,4.406719247264253,82,-0.36474160076392936,-0.36474160076392936
first_order,NZF1,LBFGSSolver,83,988,3.2657147340000003,4.553876891600541,4.465908118654584,4.406719247264253,83,-0.3647416283411051,-0.3647416283411051
first_order,NZF1,LBFGSSolver,84,988,3.263316832,4.553876891600541,4.465908118654584,4.406719247264253,84,-0.36474165591828084,-0.36474165591828084
first_order,NZF1,LBFGSSolver,85,988,3.262586606,4.553876891600541,4.465908118654584,4.406719247264253,85,-0.3647416834954565,-0.3647416834954565
first_order,NZF1,LBFGSSolver,86,988,3.2612056970000003,4.553876891600541,4.465908118654584,4.406719247264253,86,-0.3647417110726322,-0.3647417110726322
first_order,NZF1,LBFGSSolver,87,988,3.260958414,4.553876891600541,4.465908118654584,4.406719247264253,87,-0.3647417386498079,-0.3647417386498079
first_order,NZF1,LBFGSSolver,88,988,3.262601595,4.553876891600541,4.465908118654584,4.406719247264253,88,-0.3647417662269836,-0.3647417662269836
first_order,NZF1,LBFGSSolver,89,988,3.2603654210000004,4.553876891600541,4.465908118654584,4.406719247264253,89,-0.36474179380415933,-0.36474179380415933
first_order,NZF1,LBFGSSolver,90,988,3.261924842,4.553876891600541,4.465908118654584,4.406719247264253,90,-0.36474182138133504,-0.36474182138133504
first_order,NZF1,LBFGSSolver,91,988,3.2615949210000004,4.553876891600541,4.465908118654584,4.406719247264253,91,-0.36474184895851075,-0.36474184895851075
first_order,NZF1,LBFGSSolver,92,988,3.2631698910000004,4.553876891600541,4.465908118654584,4.406719247264253,92,-0.36474187653568646,-0.36474187653568646
first_order,NZF1,LBFGSSolver,93,988,3.262492576,4.553876891600541,4.465908118654584,4.406719247264253,93,-0.36474190411286217,-0.36474190411286217
first_order,NZF1,LBFGSSolver,94,988,3.2617563300000003,4.553876891600541,4.465908118654584,4.406719247264253,94,-0.3647419316900379,-0.3647419316900379
first_order,NZF1,LBFGSSolver,95,988,3.273305993,4.553876891600541,4.465908118654584,4.406719247264253,95,-0.36474195926721353,-0.36474195926721353
first_order,NZF1,LBFGSSolver,96,988,3.261708849,4.553876891600541,4.465908118654584,4.406719247264253,96,-0.36474198684438924,-0.36474198684438924
first_order,NZF1,LBFGSSolver,97,988,3.2644067750000003,4.553876891600541,4.465908118654584,4.406719247264253,97,-0.364742014421565,-0.364742014421565
first_order,NZF1,LBFGSSolver,98,988,3.2636336480000003,4.553876891600541,4.465908118654584,4.406719247264253,98,-0.3647420419987407,-0.3647420419987407
first_order,NZF1,LBFGSSolver,99,988,3.2673559520000004,4.553876891600541,4.465908118654584,4.406719247264253,99,-0.36474206957591637,-0.36474206957591637
first_order,NZF1,LBFGSSolver,100,988,3.262548013,4.553876891600541,4.465908118654584,4.406719247264253,100,-0.3647420971530921,-0.3647420971530921
first_order,arglina,LBFGSSolver,1,1000,1.400917303,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,-1.5921460808038117,-1.5921460808038117
first_order,arglina,LBFGSSolver,2,1000,1.401396329,1.3862943611198906,1.3862943611198906,0.6931471805599453,2,-1.5921461083809874,-1.5921461083809874
first_order,arglina,LBFGSSolver,3,1000,1.401024668,1.3862943611198906,1.3862943611198906,0.6931471805599453,3,-1.592146135958163,-1.592146135958163
first_order,arglina,LBFGSSolver,4,1000,1.400837331,1.3862943611198906,1.3862943611198906,0.6931471805599453,4,-1.5921461635353389,-1.5921461635353389
first_order,arglina,LBFGSSolver,5,1000,1.400664932,1.3862943611198906,1.3862943611198906,0.6931471805599453,5,-1.5921461911125143,-1.5921461911125143
first_order,arglina,LBFGSSolver,6,1000,1.400856127,1.3862943611198906,1.3862943611198906,0.6931471805599453,6,-1.5921462186896902,-1.5921462186896902
first_order,arglina,LBFGSSolver,7,1000,1.400666895,1.3862943611198906,1.3862943611198906,0.6931471805599453,7,-1.5921462462668658,-1.5921462462668658
first_order,arglina,LBFGSSolver,8,1000,1.400678948,1.3862943611198906,1.3862943611198906,0.6931471805599453,8,-1.5921462738440417,-1.5921462738440417
first_order,arglina,LBFGSSolver,9,1000,1.400700409,1.3862943611198906,1.3862943611198906,0.6931471805599453,9,-1.5921463014212174,-1.5921463014212174
first_order,arglina,LBFGSSolver,10,1000,1.400696482,1.3862943611198906,1.3862943611198906,0.6931471805599453,10,-1.5921463289983928,-1.5921463289983928
first_order,arglina,LBFGSSolver,11,1000,1.400738301,1.3862943611198906,1.3862943611198906,0.6931471805599453,11,-1.5921463565755687,-1.5921463565755687
first_order,arglina,LBFGSSolver,12,1000,1.400819056,1.3862943611198906,1.3862943611198906,0.6931471805599453,12,-1.5921463841527443,-1.5921463841527443
first_order,arglina,LBFGSSolver,13,1000,1.400715428,1.3862943611198906,1.3862943611198906,0.6931471805599453,13,-1.5921464117299202,-1.5921464117299202
first_order,arglina,LBFGSSolver,14,1000,1.401015451,1.3862943611198906,1.3862943611198906,0.6931471805599453,14,-1.5921464393070959,-1.5921464393070959
first_order,arglina,LBFGSSolver,15,1000,1.401125252,1.3862943611198906,1.3862943611198906,0.6931471805599453,15,-1.5921464668842715,-1.5921464668842715
first_order,arglina,LBFGSSolver,16,1000,1.401117968,1.3862943611198906,1.3862943611198906,0.6931471805599453,16,-1.5921464944614472,-1.5921464944614472
first_order,arglina,LBFGSSolver,17,1000,1.40068507,1.3862943611198906,1.3862943611198906,0.6931471805599453,17,-1.5921465220386228,-1.5921465220386228
first_order,arglina,LBFGSSolver,18,1000,1.400670782,1.3862943611198906,1.3862943611198906,0.6931471805599453,18,-1.5921465496157987,-1.5921465496157987
first_order,arglina,LBFGSSolver,19,1000,1.401152784,1.3862943611198906,1.3862943611198906,0.6931471805599453,19,-1.5921465771929744,-1.5921465771929744
first_order,arglina,LBFGSSolver,20,1000,1.4006757319999998,1.3862943611198906,1.3862943611198906,0.6931471805599453,20,-1.5921466047701502,-1.5921466047701502
first_order,arglina,LBFGSSolver,21,1000,1.400704747,1.3862943611198906,1.3862943611198906,0.6931471805599453,21,-1.5921466323473257,-1.5921466323473257
first_order,arglina,LBFGSSolver,22,1000,1.4006813729999998,1.3862943611198906,1.3862943611198906,0.6931471805599453,22,-1.5921466599245016,-1.5921466599245016
first_order,arglina,LBFGSSolver,23,1000,1.40069027,1.3862943611198906,1.3862943611198906,0.6931471805599453,23,-1.5921466875016772,-1.5921466875016772
first_order,arglina,LBFGSSolver,24,1000,1.400751026,1.3862943611198906,1.3862943611198906,0.6931471805599453,24,-1.5921467150788529,-1.5921467150788529
first_order,arglina,LBFGSSolver,25,1000,1.40077401,1.3862943611198906,1.3862943611198906,0.6931471805599453,25,-1.5921467426560287,-1.5921467426560287
first_order,arglina,LBFGSSolver,26,1000,1.40213978,1.3862943611198906,1.3862943611198906,0.6931471805599453,26,-1.5921467702332042,-1.5921467702332042
first_order,arglina,LBFGSSolver,27,1000,1.40070607,1.3862943611198906,1.3862943611198906,0.6931471805599453,27,-1.59214679781038,-1.59214679781038
first_order,arglina,LBFGSSolver,28,1000,1.401079804,1.3862943611198906,1.3862943611198906,0.6931471805599453,28,-1.5921468253875557,-1.5921468253875557
first_order,arglina,LBFGSSolver,29,1000,1.400701431,1.3862943611198906,1.3862943611198906,0.6931471805599453,29,-1.5921468529647316,-1.5921468529647316
first_order,arglina,LBFGSSolver,30,1000,1.400831029,1.3862943611198906,1.3862943611198906,0.6931471805599453,30,-1.5921468805419072,-1.5921468805419072
first_order,arglina,LBFGSSolver,31,1000,1.40070626,1.3862943611198906,1.3862943611198906,0.6931471805599453,31,-1.5921469081190827,-1.5921469081190827
first_order,arglina,LBFGSSolver,32,1000,1.400697022,1.3862943611198906,1.3862943611198906,0.6931471805599453,32,-1.5921469356962585,-1.5921469356962585
first_order,arglina,LBFGSSolver,33,1000,1.400720618,1.3862943611198906,1.3862943611198906,0.6931471805599453,33,-1.5921469632734342,-1.5921469632734342
first_order,arglina,LBFGSSolver,34,1000,1.400756125,1.3862943611198906,1.3862943611198906,0.6931471805599453,34,-1.59214699085061,-1.59214699085061
first_order,arglina,LBFGSSolver,35,1000,1.400763139,1.3862943611198906,1.3862943611198906,0.6931471805599453,35,-1.5921470184277857,-1.5921470184277857
first_order,arglina,LBFGSSolver,36,1000,1.400717091,1.3862943611198906,1.3862943611198906,0.6931471805599453,36,-1.5921470460049614,-1.5921470460049614
first_order,arglina,LBFGSSolver,37,1000,1.400701631,1.3862943611198906,1.3862943611198906,0.6931471805599453,37,-1.592147073582137,-1.592147073582137
first_order,arglina,LBFGSSolver,38,1000,1.401076958,1.3862943611198906,1.3862943611198906,0.6931471805599453,38,-1.592147101159313,-1.592147101159313
first_order,arglina,LBFGSSolver,39,1000,1.400809678,1.3862943611198906,1.3862943611198906,0.6931471805599453,39,-1.5921471287364886,-1.5921471287364886
first_order,arglina,LBFGSSolver,40,1000,1.400718043,1.3862943611198906,1.3862943611198906,0.6931471805599453,40,-1.5921471563136642,-1.5921471563136642
first_order,arglina,LBFGSSolver,41,1000,1.400833674,1.3862943611198906,1.3862943611198906,0.6931471805599453,41,-1.5921471838908399,-1.5921471838908399
first_order,arglina,LBFGSSolver,42,1000,1.401165999,1.3862943611198906,1.3862943611198906,0.6931471805599453,42,-1.5921472114680155,-1.5921472114680155
first_order,arglina,LBFGSSolver,43,1000,1.400845026,1.3862943611198906,1.3862943611198906,0.6931471805599453,43,-1.5921472390451914,-1.5921472390451914
first_order,arglina,LBFGSSolver,44,1000,1.40077887,1.3862943611198906,1.3862943611198906,0.6931471805599453,44,-1.592147266622367,-1.592147266622367
first_order,arglina,LBFGSSolver,45,1000,1.400752378,1.3862943611198906,1.3862943611198906,0.6931471805599453,45,-1.592147294199543,-1.592147294199543
first_order,arglina,LBFGSSolver,46,1000,1.400746417,1.3862943611198906,1.3862943611198906,0.6931471805599453,46,-1.5921473217767184,-1.5921473217767184
first_order,arglina,LBFGSSolver,47,1000,1.400855906,1.3862943611198906,1.3862943611198906,0.6931471805599453,47,-1.592147349353894,-1.592147349353894
first_order,arglina,LBFGSSolver,48,1000,1.400725988,1.3862943611198906,1.3862943611198906,0.6931471805599453,48,-1.59214737693107,-1.59214737693107
first_order,arglina,LBFGSSolver,49,1000,1.401080215,1.3862943611198906,1.3862943611198906,0.6931471805599453,49,-1.5921474045082455,-1.5921474045082455
first_order,arglina,LBFGSSolver,50,1000,1.400741748,1.3862943611198906,1.3862943611198906,0.6931471805599453,50,-1.5921474320854214,-1.5921474320854214
first_order,arglina,LBFGSSolver,51,1000,1.400985975,1.3862943611198906,1.3862943611198906,0.6931471805599453,51,-1.592147459662597,-1.592147459662597
first_order,arglina,LBFGSSolver,52,1000,1.400893358,1.3862943611198906,1.3862943611198906,0.6931471805599453,52,-1.5921474872397727,-1.5921474872397727
first_order,arglina,LBFGSSolver,53,1000,1.400761536,1.3862943611198906,1.3862943611198906,0.6931471805599453,53,-1.5921475148169484,-1.5921475148169484
first_order,arglina,LBFGSSolver,54,1000,1.400751527,1.3862943611198906,1.3862943611198906,0.6931471805599453,54,-1.592147542394124,-1.592147542394124
first_order,arglina,LBFGSSolver,55,1000,1.400769311,1.3862943611198906,1.3862943611198906,0.6931471805599453,55,-1.5921475699713,-1.5921475699713
first_order,arglina,LBFGSSolver,56,1000,1.401457556,1.3862943611198906,1.3862943611198906,0.6931471805599453,56,-1.5921475975484756,-1.5921475975484756
first_order,arglina,LBFGSSolver,57,1000,1.4007792799999998,1.3862943611198906,1.3862943611198906,0.6931471805599453,57,-1.5921476251256512,-1.5921476251256512
first_order,arglina,LBFGSSolver,58,1000,1.400765032,1.3862943611198906,1.3862943611198906,0.6931471805599453,58,-1.5921476527028269,-1.5921476527028269
first_order,arglina,LBFGSSolver,59,1000,1.401044617,1.3862943611198906,1.3862943611198906,0.6931471805599453,59,-1.5921476802800028,-1.5921476802800028
first_order,arglina,LBFGSSolver,60,1000,1.400788096,1.3862943611198906,1.3862943611198906,0.6931471805599453,60,-1.5921477078571784,-1.5921477078571784
first_order,arglina,LBFGSSolver,61,1000,1.400789158,1.3862943611198906,1.3862943611198906,0.6931471805599453,61,-1.592147735434354,-1.592147735434354
first_order,arglina,LBFGSSolver,62,1000,1.401096306,1.3862943611198906,1.3862943611198906,0.6931471805599453,62,-1.5921477630115297,-1.5921477630115297
first_order,arglina,LBFGSSolver,63,1000,1.401095113,1.3862943611198906,1.3862943611198906,0.6931471805599453,63,-1.5921477905887054,-1.5921477905887054
first_order,arglina,LBFGSSolver,64,1000,1.400760765,1.3862943611198906,1.3862943611198906,0.6931471805599453,64,-1.5921478181658812,-1.5921478181658812
first_order,arglina,LBFGSSolver,65,1000,1.400748731,1.3862943611198906,1.3862943611198906,0.6931471805599453,65,-1.592147845743057,-1.592147845743057
first_order,arglina,LBFGSSolver,66,1000,1.400879822,1.3862943611198906,1.3862943611198906,0.6931471805599453,66,-1.5921478733202328,-1.5921478733202328
first_order,arglina,LBFGSSolver,67,1000,1.402604158,1.3862943611198906,1.3862943611198906,0.6931471805599453,67,-1.5921479008974082,-1.5921479008974082
first_order,arglina,LBFGSSolver,68,1000,1.400970956,1.3862943611198906,1.3862943611198906,0.6931471805599453,68,-1.5921479284745839,-1.5921479284745839
first_order,arglina,LBFGSSolver,69,1000,1.40080587,1.3862943611198906,1.3862943611198906,0.6931471805599453,69,-1.5921479560517597,-1.5921479560517597
first_order,arglina,LBFGSSolver,70,1000,1.400977078,1.3862943611198906,1.3862943611198906,0.6931471805599453,70,-1.5921479836289354,-1.5921479836289354
first_order,arglina,LBFGSSolver,71,1000,1.40079491,1.3862943611198906,1.3862943611198906,0.6931471805599453,71,-1.5921480112061113,-1.5921480112061113
first_order,arglina,LBFGSSolver,72,1000,1.40076355,1.3862943611198906,1.3862943611198906,0.6931471805599453,72,-1.5921480387832867,-1.5921480387832867
first_order,arglina,LBFGSSolver,73,1000,1.40076335,1.3862943611198906,1.3862943611198906,0.6931471805599453,73,-1.5921480663604626,-1.5921480663604626
first_order,arglina,LBFGSSolver,74,1000,1.40277807,1.3862943611198906,1.3862943611198906,0.6931471805599453,74,-1.5921480939376382,-1.5921480939376382
first_order,arglina,LBFGSSolver,75,1000,1.400814217,1.3862943611198906,1.3862943611198906,0.6931471805599453,75,-1.5921481215148139,-1.5921481215148139
first_order,arglina,LBFGSSolver,76,1000,1.400809598,1.3862943611198906,1.3862943611198906,0.6931471805599453,76,-1.5921481490919898,-1.5921481490919898
first_order,arglina,LBFGSSolver,77,1000,1.400800491,1.3862943611198906,1.3862943611198906,0.6931471805599453,77,-1.5921481766691652,-1.5921481766691652
first_order,arglina,LBFGSSolver,78,1000,1.40080551,1.3862943611198906,1.3862943611198906,0.6931471805599453,78,-1.592148204246341,-1.592148204246341
first_order,arglina,LBFGSSolver,79,1000,1.40093646,1.3862943611198906,1.3862943611198906,0.6931471805599453,79,-1.5921482318235167,-1.5921482318235167
first_order,arglina,LBFGSSolver,80,1000,1.401277533,1.3862943611198906,1.3862943611198906,0.6931471805599453,80,-1.5921482594006926,-1.5921482594006926
first_order,arglina,LBFGSSolver,81,1000,1.403090788,1.3862943611198906,1.3862943611198906,0.6931471805599453,81,-1.5921482869778683,-1.5921482869778683
first_order,arglina,LBFGSSolver,82,1000,1.400863902,1.3862943611198906,1.3862943611198906,0.6931471805599453,82,-1.5921483145550441,-1.5921483145550441
first_order,arglina,LBFGSSolver,83,1000,1.400843523,1.3862943611198906,1.3862943611198906,0.6931471805599453,83,-1.5921483421322196,-1.5921483421322196
