status,name,solver,mem,nvar,time,memory,num_iter,nvmops,neval_obj,init_eval_obj_time,init_eval_obj_mem,init_eval_obj_alloc,neval_grad,init_eval_grad_time,init_eval_grad_mem,init_eval_grad_alloc,is_init_run
max_time,fletchcr,LBFGSSolver,34,10000,603.040251639,13.690024,4981,4981,5412,4.186e-5,0.000592,3,5407,0.111606816,0.080664,5,false
max_time,fletchcr,LBFGSSolver,35,10000,603.040036787,13.999528,4952,4952,5404,4.172e-5,0.000592,3,5399,0.111551766,0.080664,5,false
max_time,fletchcr,LBFGSSolver,36,10000,603.048290038,14.31836,4948,4948,5403,4.2592e-5,0.000592,3,5398,0.110432732,0.080664,5,false
max_time,fletchcr,LBFGSSolver,37,10000,603.0143117389999,14.636136,4943,4943,5393,4.177e-5,0.000592,3,5388,0.111582837,0.080664,5,false
max_time,fletchcr,LBFGSSolver,38,10000,603.041850104,14.956232,4941,4941,5402,4.0298e-5,0.000592,3,5397,0.110868075,0.080664,5,false
max_time,fletchcr,LBFGSSolver,39,10000,603.0233451839999,15.26812,4918,4918,5399,4.0798e-5,0.000592,3,5394,0.11050104,0.080664,5,false
max_time,fletchcr,LBFGSSolver,40,10000,603.0733444289999,15.593992,4934,4934,5398,4.2632e-5,0.000592,3,5393,0.110379313,0.080664,5,false
max_time,fletchcr,LBFGSSolver,41,10000,602.998115783,15.914232,4934,4934,5398,3.9385e-5,0.000592,3,5393,0.110221928,0.080664,5,false
max_time,fletchcr,LBFGSSolver,42,10000,602.980599105,16.235,4935,4935,5402,3.9506e-5,0.000592,3,5396,0.110079269,0.080664,5,false
max_time,fletchcr,LBFGSSolver,43,10000,603.014116203,16.573176,4985,4985,5408,4.0807e-5,0.000592,3,5403,0.110030083,0.080664,5,false
max_time,fletchcr,LBFGSSolver,44,10000,603.001217666,16.877944,4942,4942,5402,3.9425e-5,0.000592,3,5396,0.110633319,0.080664,5,false
max_time,fletchcr,LBFGSSolver,45,10000,603.036349785,17.192104,4925,4925,5400,3.9586e-5,0.000592,3,5395,0.110576663,0.080664,5,false
max_time,fletchcr,LBFGSSolver,46,10000,603.061714922,17.516984,4940,4940,5391,3.675e-5,0.000592,3,5386,0.11053882,0.080664,5,false
max_time,fletchcr,LBFGSSolver,47,10000,602.982110658,17.84012,4947,4947,5399,3.9315e-5,0.000592,3,5393,0.110770998,0.080664,5,false
max_time,fletchcr,LBFGSSolver,48,10000,603.142408362,18.147448,4913,4913,5382,4.1339e-5,0.000592,3,5377,0.111702342,0.080664,5,false
max_time,fletchcr,LBFGSSolver,49,10000,603.048483423,18.484312,4959,4959,5390,3.9316e-5,0.000592,3,5384,0.110200616,0.080664,5,false
max_time,fletchcr,LBFGSSolver,50,10000,603.0682701129999,18.79732,4940,4940,5381,4.2151e-5,0.000592,3,5376,0.11127209,0.080664,5,false
max_time,fletchcr,LBFGSSolver,51,10000,602.9772551149999,19.119128,4945,4945,5379,3.8894e-5,0.000592,3,5374,0.110624428,0.080664,5,false
max_time,fletchcr,LBFGSSolver,52,10000,603.155304047,19.442536,4952,4952,5391,3.9295e-5,0.000592,3,5386,0.111931446,0.080664,5,false
max_time,fletchcr,LBFGSSolver,53,10000,603.058254061,19.759832,4944,4944,5390,4.0287e-5,0.000592,3,5385,0.11046867,0.080664,5,false
max_time,fletchcr,LBFGSSolver,54,10000,603.05803238,20.06516,4904,4904,5375,4.6258e-5,0.000592,3,5370,0.109763076,0.080664,5,false
max_time,fletchcr,LBFGSSolver,55,10000,603.060566697,20.38508,4905,4905,5364,4.3243e-5,0.000592,3,5358,0.110887327,0.080664,5,false
max_time,fletchcr,LBFGSSolver,56,10000,602.994164,20.702456,4899,4899,5353,4.4465e-5,0.000592,3,5348,0.111796675,0.080664,5,false
max_time,fletchcr,LBFGSSolver,57,10000,603.017899843,21.030472,4920,4920,5360,4.215e-5,0.000592,3,5355,0.111525465,0.080664,5,false
max_time,fletchcr,LBFGSSolver,58,10000,603.0738081869999,21.349208,4915,4915,5365,5.754e-5,0.000592,3,5360,0.111422664,0.080664,5,false
max_time,fletchcr,LBFGSSolver,59,10000,603.051898393,21.655656,4874,4874,5376,3.9565e-5,0.000592,3,5371,0.110176551,0.080664,5,false
max_time,fletchcr,LBFGSSolver,60,10000,603.0118464789999,21.980728,4893,4893,5345,4.7291e-5,0.000592,3,5340,0.111207532,0.080664,5,false
max_time,fletchcr,LBFGSSolver,61,10000,603.0844742969999,22.310296,4916,4916,5366,3.9145e-5,0.000592,3,5358,0.11296873,0.080664,5,false
max_time,fletchcr,LBFGSSolver,62,10000,603.056932762,22.630248,4915,4915,5366,5.4144e-5,0.000592,3,5361,0.111385363,0.080664,5,false
max_time,fletchcr,LBFGSSolver,63,10000,603.0355609439999,22.9514,4916,4916,5376,3.9175e-5,0.000592,3,5370,0.11101709,0.080664,5,false
max_time,fletchcr,LBFGSSolver,64,10000,603.065294786,23.275144,4925,4925,5382,4.159e-5,0.000592,3,5377,0.110760604,0.080664,5,false
max_time,fletchcr,LBFGSSolver,65,10000,603.048200237,23.598232,4934,4934,5378,3.7261e-5,0.000592,3,5373,0.111065616,0.080664,5,false
max_time,fletchcr,LBFGSSolver,66,10000,603.049186613,23.919072,4927,4927,5370,4.2281e-5,0.000592,3,5365,0.110234253,0.080664,5,false
max_time,fletchcr,LBFGSSolver,67,10000,603.0008867419999,24.225384,4899,4899,5361,4.2682e-5,0.000592,3,5356,0.110542106,0.080664,5,false
max_time,fletchcr,LBFGSSolver,68,10000,603.0594872639999,24.557008,4921,4921,5372,4.2672e-5,0.000592,3,5367,0.111632142,0.080664,5,false
max_time,fletchcr,LBFGSSolver,69,10000,603.082779349,24.869208,4908,4908,5366,4.3133e-5,0.000592,3,5360,0.110316034,0.080664,5,false
max_time,fletchcr,LBFGSSolver,70,10000,603.133049072,25.189872,4903,4903,5359,3.8504e-5,0.000592,3,5354,0.110612327,0.080664,5,false
max_time,fletchcr,LBFGSSolver,71,10000,603.041745442,25.507448,4902,4902,5363,4.3543e-5,0.000592,3,5357,0.111159133,0.080664,5,false
max_time,fletchcr,LBFGSSolver,72,10000,603.0625735039999,25.837152,4925,4925,5353,4.2772e-5,0.000592,3,5348,0.110226727,0.080664,5,false
max_time,fletchcr,LBFGSSolver,73,10000,603.0937959839999,26.146664,4900,4900,5355,4.3042e-5,0.000592,3,5349,0.111205558,0.080664,5,false
max_time,fletchcr,LBFGSSolver,74,10000,602.990616981,26.461088,4884,4884,5330,4.3043e-5,0.000592,3,5325,0.111164951,0.080664,5,false
max_time,fletchcr,LBFGSSolver,75,10000,602.9754439129999,26.783,4888,4888,5358,5.8202e-5,0.000592,3,5353,0.111074021,0.080664,5,false
max_time,fletchcr,LBFGSSolver,76,10000,603.092287405,27.100704,4879,4879,5351,3.9455e-5,0.000592,3,5346,0.110566592,0.080664,5,false
max_time,fletchcr,LBFGSSolver,77,10000,603.034656167,27.436672,4923,4923,5358,4.2872e-5,0.000592,3,5353,0.112562914,0.080664,5,false
max_time,fletchcr,LBFGSSolver,78,10000,603.017607409,27.752224,4911,4911,5356,4.6489e-5,0.000592,3,5350,0.111037974,0.080664,5,false
max_time,fletchcr,LBFGSSolver,79,10000,603.039758966,28.057016,4870,4870,5348,4.159e-5,0.000592,3,5342,0.110378108,0.080664,5,false
max_time,fletchcr,LBFGSSolver,80,10000,603.060444694,28.385736,4895,4895,5344,4.0778e-5,0.000592,3,5338,0.110277099,0.080664,5,false
max_time,fletchcr,LBFGSSolver,81,10000,603.000961996,28.710728,4907,4907,5353,4.215e-5,0.000592,3,5348,0.11051164,0.080664,5,false
max_time,fletchcr,LBFGSSolver,82,10000,602.9711717419999,29.02668,4893,4893,5360,3.7532e-5,0.000592,3,5355,0.110623364,0.080664,5,false
max_time,fletchcr,LBFGSSolver,83,10000,603.017088114,29.34724,4895,4895,5355,4.1339e-5,0.000592,3,5350,0.110124807,0.080664,5,false
max_time,fletchcr,LBFGSSolver,84,10000,603.054348454,29.666216,4894,4894,5340,3.9085e-5,0.000592,3,5334,0.111115242,0.080664,5,false
max_time,fletchcr,LBFGSSolver,85,10000,603.0332463919999,29.978664,4872,4872,5340,4.3143e-5,0.000592,3,5335,0.111471974,0.080664,5,false
max_time,fletchcr,LBFGSSolver,86,10000,603.085406928,30.307016,4894,4894,5347,3.9205e-5,0.000592,3,5341,0.110941247,0.080664,5,false
max_time,fletchcr,LBFGSSolver,87,10000,603.028524402,30.627616,4891,4891,5335,3.9826e-5,0.000592,3,5330,0.112019515,0.080664,5,false
max_time,fletchcr,LBFGSSolver,88,10000,603.033263662,30.943768,4885,4885,5340,4.9896e-5,0.000592,3,5335,0.110406617,0.080664,5,false
max_time,fletchcr,LBFGSSolver,89,10000,602.999433115,31.261896,4881,4881,5330,4.4215e-5,0.000592,3,5325,0.110073276,0.080664,5,false
max_time,fletchcr,LBFGSSolver,90,10000,603.037014332,31.584304,4882,4882,5332,4.192e-5,0.000592,3,5325,0.111585429,0.080664,5,false
max_time,fletchcr,LBFGSSolver,91,10000,603.082417597,31.900472,4878,4878,5314,4.3052e-5,0.000592,3,5308,0.111249126,0.080664,5,false
max_time,fletchcr,LBFGSSolver,92,10000,603.0822315209999,32.228,4891,4891,5340,4.194e-5,0.000592,3,5335,0.113183378,0.080664,5,false
max_time,fletchcr,LBFGSSolver,93,10000,603.012613234,32.543288,4880,4880,5339,4.16e-5,0.000592,3,5334,0.111481539,0.080664,5,false
max_time,fletchcr,LBFGSSolver,94,10000,603.021716688,32.86444,4885,4885,5327,4.691e-5,0.000592,3,5321,0.109771935,0.080664,5,false
max_time,fletchcr,LBFGSSolver,95,10000,603.026899975,33.18696,4890,4890,5333,4.5547e-5,0.000592,3,5328,0.111205207,0.080664,5,false
max_time,fletchcr,LBFGSSolver,96,10000,602.9876145009999,33.494296,4857,4857,5317,3.9215e-5,0.000592,3,5311,0.110180565,0.080664,5,false
max_time,fletchcr,LBFGSSolver,97,10000,603.076403926,33.835048,4910,4910,5347,3.9205e-5,0.000592,3,5341,0.110261947,0.080664,5,false
max_time,fletchcr,LBFGSSolver,98,10000,603.056673178,34.145552,4876,4876,5328,3.9626e-5,0.000592,3,5322,0.11069542,0.080664,5,false
max_time,fletchcr,LBFGSSolver,99,10000,603.084474215,34.460424,4872,4872,5322,4.3283e-5,0.000592,3,5316,0.110957214,0.080664,5,false
max_time,fletchcr,LBFGSSolver,100,10000,603.0337459169999,34.77396,4854,4854,5312,3.9586e-5,0.000592,3,5307,0.111092634,0.080664,5,false
first_order,freuroth,LBFGSSolver,1,10000,30.125142961999998,1.06324,40,40,57,0.062378202,8.578736,164203,50,0.901008835,29.902432,573589,true
first_order,freuroth,LBFGSSolver,1,10000,30.139860070999998,1.06324,40,40,57,4.2301e-5,0.000592,3,50,0.58640253,0.080664,5,false
