status,name,solver,mem,nvar,time,memory,num_iter,nvmops,neval_obj,init_eval_obj_time,init_eval_obj_mem,init_eval_obj_alloc,neval_grad,init_eval_grad_time,init_eval_grad_mem,init_eval_grad_alloc,is_init_run
first_order,arglina,LBFGSSolver,27,100,0.004532503,0.110032,1,1,3,3.868e-6,0.000592,3,3,6.5665e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,28,100,0.004532073,0.113552,1,1,3,3.747e-6,0.000592,3,3,5.8852e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,29,100,0.004532694,0.117008,1,1,3,3.857e-6,0.000592,3,3,5.8732e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,30,100,0.004533185,0.120576,1,1,3,3.807e-6,0.000592,3,3,5.8813e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,31,100,0.004613197,0.124032,1,1,3,8.005e-6,0.000592,3,3,5.9704e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,32,100,0.004534577,0.127552,1,1,3,3.917e-6,0.000592,3,3,5.9183e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,33,100,0.0045338259999999995,0.13104,1,1,3,3.767e-6,0.000592,3,3,5.8772e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,34,100,0.004547331,0.13456,1,1,3,3.728e-6,0.000592,3,3,5.8903e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,35,100,0.0045395669999999996,0.138064,1,1,3,3.737e-6,0.000592,3,3,5.8712e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,36,100,0.004536871,0.141648,1,1,3,4.048e-6,0.000592,3,3,6.6527e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,37,100,0.00453634,0.145104,1,1,3,3.717e-6,0.000592,3,3,5.8732e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,38,100,0.004538395,0.148608,1,1,3,3.727e-6,0.000592,3,3,5.8922e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,39,100,0.004545047,0.152064,1,1,3,3.697e-6,0.000592,3,3,5.8642e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,40,100,0.004534868,0.155648,1,1,3,3.787e-6,0.000592,3,3,5.8662e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,41,100,0.004536862,0.159168,1,1,3,3.667e-6,0.000592,3,3,6.5765e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,42,100,0.0045363109999999995,0.162624,1,1,3,3.907e-6,0.000592,3,3,5.8752e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,43,100,0.004536862,0.16608,1,1,3,3.677e-6,0.000592,3,3,5.8822e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,44,100,0.00453627,0.169664,1,1,3,3.787e-6,0.000592,3,3,5.8742e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,45,100,0.004537863,0.1732,1,1,3,3.877e-6,0.000592,3,3,5.8792e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,46,100,0.0045503769999999995,0.176656,1,1,3,3.787e-6,0.000592,3,3,5.8552e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,47,100,0.004539065,0.180112,1,1,3,3.778e-6,0.000592,3,3,5.8753e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,48,100,0.004567049,0.18376,1,1,3,5.851e-6,0.000592,3,3,6.0075e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,49,100,0.004541671,0.187216,1,1,3,3.767e-6,0.000592,3,3,5.8682e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,50,100,0.00454659,0.190752,1,1,3,3.777e-6,0.000592,3,3,5.8742e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,51,100,0.0045433439999999995,0.194208,1,1,3,3.637e-6,0.000592,3,3,5.8592e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,52,100,0.004541741,0.197664,1,1,3,3.807e-6,0.000592,3,3,5.8682e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,53,100,0.0045500969999999995,0.20112,1,1,3,3.877e-6,0.000592,3,3,5.8722e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,54,100,0.004540629,0.204768,1,1,3,4.008e-6,0.000592,3,3,5.8672e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,55,100,0.004543053,0.208336,1,1,3,3.707e-6,0.000592,3,3,5.8692e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,56,100,0.004540789,0.211792,1,1,3,3.707e-6,0.000592,3,3,5.9033e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,57,100,0.0045418509999999995,0.215248,1,1,3,3.717e-6,0.000592,3,3,5.8772e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,58,100,0.004548644,0.218704,1,1,3,3.798e-6,0.000592,3,3,5.8993e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,59,100,0.004543324,0.22216,1,1,3,3.807e-6,0.000592,3,3,5.8842e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,60,100,0.0045665079999999995,0.225808,1,1,3,5.55e-6,0.000592,3,3,6.0466e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,61,100,0.004546109,0.229264,1,1,3,3.737e-6,0.000592,3,3,5.8632e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,62,100,0.004561158,0.2328,1,1,3,3.707e-6,0.000592,3,3,5.8702e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,63,100,0.004546269,0.236256,1,1,3,3.707e-6,0.000592,3,3,5.8772e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,64,100,0.0045462,0.239712,1,1,3,3.627e-6,0.000592,3,3,5.8722e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,65,100,0.004545779,0.243168,1,1,3,3.767e-6,0.000592,3,3,5.8802e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,66,100,0.0045454779999999995,0.246752,1,1,3,3.978e-6,0.000592,3,3,5.8882e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,67,100,0.004554536,0.250288,1,1,3,3.667e-6,0.000592,3,3,5.8732e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,68,100,0.004546109,0.253744,1,1,3,3.698e-6,0.000592,3,3,5.8953e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,69,100,0.00454637,0.2572,1,1,3,3.737e-6,0.000592,3,3,5.8812e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,70,100,0.004547481,0.260848,1,1,3,3.787e-6,0.000592,3,3,5.8662e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,71,100,0.004549656,0.264304,1,1,3,3.797e-6,0.000592,3,3,5.8702e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,72,100,0.00456182,0.26784,1,1,3,4.839e-6,0.000592,3,3,5.4604e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,73,100,0.004555357,0.271296,1,1,3,3.737e-6,0.000592,3,3,5.8542e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,74,100,0.004563051,0.274752,1,1,3,3.757e-6,0.000592,3,3,5.8662e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,75,100,0.00455179,0.278208,1,1,3,3.807e-6,0.000592,3,3,5.8632e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,76,100,0.004550528,0.281856,1,1,3,3.717e-6,0.000592,3,3,5.8652e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,77,100,0.004549717,0.285424,1,1,3,3.727e-6,0.000592,3,3,5.8612e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,78,100,0.004549656,0.28888,1,1,3,3.867e-6,0.000592,3,3,5.8702e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,79,100,0.004560917,0.292336,1,1,3,3.717e-6,0.000592,3,3,5.8512e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,80,100,0.004550528,0.295792,1,1,3,3.667e-6,0.000592,3,3,5.8662e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,81,100,0.0045532129999999995,0.299248,1,1,3,3.757e-6,0.000592,3,3,5.8591e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,82,100,0.004553032,0.30296,1,1,3,3.787e-6,0.000592,3,3,5.8572e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,83,100,0.004571227,0.306416,1,1,3,3.718e-6,0.000592,3,3,5.8612e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,84,100,0.004569033,0.31,1,1,3,4.98e-6,0.000592,3,3,5.4885e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,85,100,0.004563623,0.313456,1,1,3,3.837e-6,0.000592,3,3,5.8572e-5,0.00152,5,false
first_order,arglina,LBFGSSolver,86,100,0.004565356,0.316912,1,1,3,3.747e-6,0.000592,3,3,5.8762e-5,0.00152,5,false
