status,time,name,solver,mem,nvar,neval_obj,neval_grad,num_iter,time,is_scalable,FA_F1,FA_Score
first_order,0.8778246774463334,NZF1,LBFGSSolver,33,91,4.430816798843313,4.356708826689592,4.2626798770413155,0.8778246774463334,False,-0.26102622981974233,-0.26102622981974233
first_order,0.8778075768020289,NZF1,LBFGSSolver,34,91,4.406719247264253,4.330733340286331,4.2626798770413155,0.8778075768020289,False,-0.27225780968686625,-0.27225780968686625
first_order,0.877829112808042,NZF1,LBFGSSolver,35,91,4.442651256490317,4.3694478524670215,4.276666119016055,0.877829112808042,False,-0.25550677918947706,-0.25550677918947706
first_order,0.8777839152600894,NZF1,LBFGSSolver,36,91,4.394449154672439,4.31748811353631,4.219507705176107,0.8777839152600894,False,-0.27801950208829057,-0.27801950208829057
first_order,0.8778225366602128,NZF1,LBFGSSolver,37,91,4.430816798843313,4.356708826689592,4.290459441148391,0.8778225366602128,False,-0.2610039838397653,-0.2610039838397653
first_order,0.877800133785991,NZF1,LBFGSSolver,38,91,4.3694478524670215,4.290459441148391,4.219507705176107,0.877800133785991,False,-0.2897064527429313,-0.2897064527429313
first_order,0.8778162975935119,NZF1,LBFGSSolver,39,91,4.394449154672439,4.31748811353631,4.248495242049359,0.8778162975935119,False,-0.27799628795532305,-0.27799628795532305
first_order,0.8777984843013829,NZF1,LBFGSSolver,40,91,4.382026634673881,4.30406509320417,4.219507705176107,0.8777984843013829,False,-0.28382349459956524,-0.28382349459956524
first_order,0.8777717492184264,NZF1,LBFGSSolver,41,91,4.356708826689592,4.276666119016055,4.189654742026425,0.8777717492184264,False,-0.2956944617143061,-0.2956944617143061
first_order,0.877768108855246,NZF1,LBFGSSolver,42,91,4.356708826689592,4.276666119016055,4.174387269895637,0.877768108855246,False,-0.2957066880755728,-0.2957066880755728
first_order,0.8777646439089283,NZF1,LBFGSSolver,43,91,4.343805421853684,4.2626798770413155,4.189654742026425,0.8777646439089283,False,-0.3017419772664021,-0.3017419772664021
first_order,0.8777555181764256,NZF1,LBFGSSolver,44,91,4.330733340286331,4.248495242049359,4.189654742026425,0.8777555181764256,False,-0.30787527273173515,-0.30787527273173515
first_order,0.8778097924448046,NZF1,LBFGSSolver,45,91,4.3694478524670215,4.290459441148391,4.204692619390966,0.8778097924448046,False,-0.2897183165218724,-0.2897183165218724
first_order,0.8777727785113566,NZF1,LBFGSSolver,46,91,4.330733340286331,4.248495242049359,4.1588830833596715,0.8777727785113566,False,-0.30789991444660886,-0.30789991444660886
first_order,0.8777564260974206,NZF1,LBFGSSolver,47,91,4.30406509320417,4.219507705176107,4.1588830833596715,0.8777564260974206,False,-0.3204338271316081,-0.3204338271316081
first_order,0.8777685756971255,NZF1,LBFGSSolver,48,91,4.330733340286331,4.248495242049359,4.1588830833596715,0.8777685756971255,False,-0.3078999145442034,-0.3078999145442034
first_order,0.8777229085499177,NZF1,LBFGSSolver,49,91,4.2626798770413155,4.174387269895637,4.110873864173311,0.8777229085499177,False,-0.3399818561279204,-0.3399818561279204
first_order,0.8777255455122307,NZF1,LBFGSSolver,50,91,4.2626798770413155,4.174387269895637,4.110873864173311,0.8777255455122307,False,-0.33998185606668685,-0.33998185606668685
first_order,0.8777526484921467,NZF1,LBFGSSolver,51,91,4.276666119016055,4.189654742026425,4.110873864173311,0.8777526484921467,False,-0.33338037170567913,-0.33338037170567913
first_order,0.8777414149479772,NZF1,LBFGSSolver,52,91,4.276666119016055,4.189654742026425,4.127134385045092,0.8777414149479772,False,-0.33336735045083943,-0.33336735045083943
first_order,0.8777307936410333,NZF1,LBFGSSolver,53,91,4.2626798770413155,4.174387269895637,4.110873864173311,0.8777307936410333,False,-0.3399818559448187,-0.3399818559448187
first_order,0.8777352630927611,NZF1,LBFGSSolver,54,91,4.276666119016055,4.189654742026425,4.110873864173311,0.8777352630927611,False,-0.3333803721093899,-0.3333803721093899
first_order,0.8777454881720106,NZF1,LBFGSSolver,55,91,4.290459441148391,4.204692619390966,4.110873864173311,0.8777454881720106,False,-0.32687815828014927,-0.32687815828014927
first_order,0.8777525819775648,NZF1,LBFGSSolver,56,91,4.290459441148391,4.204692619390966,4.127134385045092,0.8777525819775648,False,-0.32686513659972544,-0.32686513659972544
first_order,0.8777394697884954,NZF1,LBFGSSolver,57,91,4.276666119016055,4.189654742026425,4.110873864173311,0.8777394697884954,False,-0.3333803720117051,-0.3333803720117051
first_order,0.8777229048083615,NZF1,LBFGSSolver,58,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777229048083615,False,-0.3399950928850897,-0.3399950928850897
first_order,0.8777225256639084,NZF1,LBFGSSolver,59,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777225256639084,False,-0.3399950928938939,-0.3399950928938939
first_order,0.8777223090692606,NZF1,LBFGSSolver,60,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777223090692606,False,-0.3399950928989236,-0.3399950928989236
first_order,0.8777382617007916,NZF1,LBFGSSolver,61,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777382617007916,False,-0.3399950925284835,-0.3399950925284835
first_order,0.8777275197996579,NZF1,LBFGSSolver,62,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777275197996579,False,-0.33999509277792384,-0.33999509277792384
first_order,0.8777232835369423,NZF1,LBFGSSolver,63,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777232835369423,False,-0.3399950928762952,-0.3399950928762952
first_order,0.8777211346348925,NZF1,LBFGSSolver,64,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777211346348925,False,-0.3399950929261954,-0.3399950929261954
first_order,0.8777256910168066,NZF1,LBFGSSolver,65,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777256910168066,False,-0.3399950928203905,-0.3399950928203905
first_order,0.8777426143017455,NZF1,LBFGSSolver,66,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777426143017455,False,-0.3399950924274106,-0.3399950924274106
first_order,0.8777279363575938,NZF1,LBFGSSolver,67,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777279363575938,False,-0.3399950927682509,-0.3399950927682509
first_order,0.8777295818013164,NZF1,LBFGSSolver,68,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777295818013164,False,-0.3399950927300416,-0.3399950927300416
first_order,0.8777293319501321,NZF1,LBFGSSolver,69,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777293319501321,False,-0.3399950927358435,-0.3399950927358435
first_order,0.8777342424914152,NZF1,LBFGSSolver,70,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777342424914152,False,-0.33999509262181454,-0.33999509262181454
first_order,0.8777293859944868,NZF1,LBFGSSolver,71,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777293859944868,False,-0.3399950927345885,-0.3399950927345885
first_order,0.8777306352497164,NZF1,LBFGSSolver,72,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777306352497164,False,-0.3399950927055792,-0.3399950927055792
first_order,0.8777285362506037,NZF1,LBFGSSolver,73,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777285362506037,False,-0.3399950927543206,-0.3399950927543206
first_order,0.8777270824552112,NZF1,LBFGSSolver,74,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777270824552112,False,-0.33999509278807954,-0.33999509278807954
first_order,0.8777270076243932,NZF1,LBFGSSolver,75,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777270076243932,False,-0.33999509278981727,-0.33999509278981727
first_order,0.8777305982501662,NZF1,LBFGSSolver,76,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777305982501662,False,-0.3399950927064384,-0.3399950927064384
first_order,0.8777300353579657,NZF1,LBFGSSolver,77,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777300353579657,False,-0.33999509271950945,-0.33999509271950945
first_order,0.8777462339717971,NZF1,LBFGSSolver,78,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777462339717971,False,-0.33999509234335734,-0.33999509234335734
first_order,0.8777288904492181,NZF1,LBFGSSolver,79,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777288904492181,False,-0.3399950927460957,-0.3399950927460957
first_order,0.8777310393346013,NZF1,LBFGSSolver,80,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777310393346013,False,-0.3399950926961959,-0.3399950926961959
first_order,0.8777323642496373,NZF1,LBFGSSolver,81,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777323642496373,False,-0.33999509266542965,-0.33999509266542965
first_order,0.8777311644678505,NZF1,LBFGSSolver,82,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777311644678505,False,-0.3399950926932901,-0.3399950926932901
first_order,0.8777321143991482,NZF1,LBFGSSolver,83,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777321143991482,False,-0.33999509267123157,-0.33999509267123157
first_order,0.877731293758334,NZF1,LBFGSSolver,84,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.877731293758334,False,-0.3399950926902878,-0.3399950926902878
first_order,0.8777315394517792,NZF1,LBFGSSolver,85,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777315394517792,False,-0.3399950926845825,-0.3399950926845825
first_order,0.8777314267903253,NZF1,LBFGSSolver,86,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777314267903253,False,-0.33999509268719863,-0.33999509268719863
first_order,0.877732143499874,NZF1,LBFGSSolver,87,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.877732143499874,False,-0.3399950926705558,-0.3399950926705558
first_order,0.8777329013656188,NZF1,LBFGSSolver,88,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777329013656188,False,-0.3399950926529572,-0.3399950926529572
first_order,0.8777323056324733,NZF1,LBFGSSolver,89,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777323056324733,False,-0.33999509266679084,-0.33999509266679084
first_order,0.877756496768892,NZF1,LBFGSSolver,90,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.877756496768892,False,-0.33999509210504236,-0.33999509210504236
first_order,0.8777425523594197,NZF1,LBFGSSolver,91,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777425523594197,False,-0.33999509242884907,-0.33999509242884907
first_order,0.8777442601370363,NZF1,LBFGSSolver,92,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777442601370363,False,-0.3399950923891923,-0.3399950923891923
first_order,0.8777461466708475,NZF1,LBFGSSolver,93,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777461466708475,False,-0.3399950923453846,-0.3399950923453846
first_order,0.8777370041406369,NZF1,LBFGSSolver,94,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777370041406369,False,-0.3399950925576856,-0.3399950925576856
first_order,0.8777323600923919,NZF1,LBFGSSolver,95,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777323600923919,False,-0.33999509266552624,-0.33999509266552624
first_order,0.8777333969089,NZF1,LBFGSSolver,96,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777333969089,False,-0.33999509264145006,-0.33999509264145006
first_order,0.8777343925676865,NZF1,LBFGSSolver,97,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777343925676865,False,-0.33999509261832955,-0.33999509261832955
first_order,0.8777355337286257,NZF1,LBFGSSolver,98,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777355337286257,False,-0.3399950925918304,-0.3399950925918304
first_order,0.8777341344032279,NZF1,LBFGSSolver,99,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777341344032279,False,-0.3399950926243245,-0.3399950926243245
first_order,0.8777505324948423,NZF1,LBFGSSolver,100,91,4.2626798770413155,4.174387269895637,4.0943445622221,0.8777505324948423,False,-0.3399950922435403,-0.3399950922435403
first_order,0.004513864169508865,arglina,LBFGSSolver,1,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004513864169508865,False,-1.5483543793474346,-1.5483543793474346
first_order,0.004515849187176877,arglina,LBFGSSolver,2,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004515849187176877,False,-1.5483543793013401,-1.5483543793013401
first_order,0.004514523187847611,arglina,LBFGSSolver,3,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004514523187847611,False,-1.5483543793321315,-1.5483543793321315
first_order,0.004513824349655752,arglina,LBFGSSolver,4,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004513824349655752,False,-1.5483543793483592,-1.5483543793483592
first_order,0.004524048044883914,arglina,LBFGSSolver,5,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004524048044883914,False,-1.5483543791109524,-1.5483543791109524
first_order,0.004516606758076518,arglina,LBFGSSolver,6,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004516606758076518,False,-1.5483543792837482,-1.5483543792837482
first_order,0.004516606758076518,arglina,LBFGSSolver,7,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004516606758076518,False,-1.5483543792837482,-1.5483543792837482
first_order,0.004516448474585126,arglina,LBFGSSolver,8,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004516448474585126,False,-1.548354379287424,-1.548354379287424
first_order,0.0045231501159553955,arglina,LBFGSSolver,9,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0045231501159553955,False,-1.5483543791318033,-1.5483543791318033
first_order,0.004519609162199856,arglina,LBFGSSolver,10,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004519609162199856,False,-1.5483543792140286,-1.5483543792140286
first_order,0.004515918871777684,arglina,LBFGSSolver,11,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004515918871777684,False,-1.548354379299722,-1.548354379299722
first_order,0.004517065680510565,arglina,LBFGSSolver,12,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004517065680510565,False,-1.5483543792730916,-1.5483543792730916
first_order,0.004517614197069755,arglina,LBFGSSolver,13,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004517614197069755,False,-1.5483543792603542,-1.5483543792603542
first_order,0.004595778214654823,arglina,LBFGSSolver,14,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004595778214654823,False,-1.548354377445288,-1.548354377445288
first_order,0.004532834167222651,arglina,LBFGSSolver,15,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004532834167222651,False,-1.5483543789069274,-1.5483543789069274
first_order,0.0045197584857769426,arglina,LBFGSSolver,16,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0045197584857769426,False,-1.5483543792105614,-1.5483543792105614
first_order,0.004520237316564164,arglina,LBFGSSolver,17,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004520237316564164,False,-1.548354379199442,-1.548354379199442
first_order,0.004519908804822222,arglina,LBFGSSolver,18,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004519908804822222,False,-1.5483543792070706,-1.5483543792070706
first_order,0.004528545641285979,arglina,LBFGSSolver,19,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004528545641285979,False,-1.5483543790065124,-1.5483543790065124
first_order,0.004532994439075011,arglina,LBFGSSolver,20,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004532994439075011,False,-1.548354378903206,-1.548354378903206
first_order,0.004522242231340972,arglina,LBFGSSolver,21,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004522242231340972,False,-1.5483543791528855,-1.5483543791528855
first_order,0.004521862950353347,arglina,LBFGSSolver,22,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004521862950353347,False,-1.548354379161693,-1.548354379161693
first_order,0.004520058128354666,arglina,LBFGSSolver,23,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004520058128354666,False,-1.5483543792036032,-1.5483543792036032
first_order,0.004523688674311954,arglina,LBFGSSolver,24,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004523688674311954,False,-1.5483543791192975,-1.5483543791192975
first_order,0.004527498393996832,arglina,LBFGSSolver,25,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004527498393996832,False,-1.5483543790308307,-1.5483543790308307
first_order,0.004520656417751009,arglina,LBFGSSolver,26,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004520656417751009,False,-1.54835437918971,-1.54835437918971
first_order,0.004522262141100128,arglina,LBFGSSolver,27,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004522262141100128,False,-1.5483543791524232,-1.5483543791524232
first_order,0.0045218340811909175,arglina,LBFGSSolver,28,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0045218340811909175,False,-1.5483543791623633,-1.5483543791623633
first_order,0.004522452279280099,arglina,LBFGSSolver,29,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004522452279280099,False,-1.5483543791480079,-1.5483543791480079
first_order,0.004522941063650121,arglina,LBFGSSolver,30,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004522941063650121,False,-1.5483543791366576,-1.5483543791366576
first_order,0.004602588819293142,arglina,LBFGSSolver,31,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004602588819293142,False,-1.5483543772871373,-1.5483543772871373
first_order,0.00452432678097268,arglina,LBFGSSolver,32,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.00452432678097268,False,-1.5483543791044796,-1.5483543791044796
first_order,0.004523579170787802,arglina,LBFGSSolver,33,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004523579170787802,False,-1.5483543791218402,-1.5483543791218402
first_order,0.0045370231274475415,arglina,LBFGSSolver,34,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0045370231274475415,False,-1.5483543788096545,-1.5483543788096545
first_order,0.004529294243238633,arglina,LBFGSSolver,35,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004529294243238633,False,-1.548354378989129,-1.548354378989129
first_order,0.004526610423002718,arglina,LBFGSSolver,36,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004526610423002718,False,-1.5483543790514507,-1.5483543790514507
first_order,0.004526081821061193,arglina,LBFGSSolver,37,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004526081821061193,False,-1.5483543790637253,-1.5483543790637253
first_order,0.004528127538887615,arglina,LBFGSSolver,38,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004528127538887615,False,-1.5483543790162213,-1.5483543790162213
first_order,0.0045347494639515155,arglina,LBFGSSolver,39,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0045347494639515155,False,-1.548354378862452,-1.548354378862452
first_order,0.004524616467325459,arglina,LBFGSSolver,40,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004524616467325459,False,-1.548354379097753,-1.548354379097753
first_order,0.004526601463650105,arglina,LBFGSSolver,41,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004526601463650105,False,-1.5483543790516587,-1.5483543790516587
first_order,0.004526052952020459,arglina,LBFGSSolver,42,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004526052952020459,False,-1.5483543790643959,-1.5483543790643959
first_order,0.004526601463650105,arglina,LBFGSSolver,43,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004526601463650105,False,-1.5483543790516587,-1.5483543790516587
first_order,0.004526012137168585,arglina,LBFGSSolver,44,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004526012137168585,False,-1.5483543790653438,-1.5483543790653438
first_order,0.004527597942265404,arglina,LBFGSSolver,45,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004527597942265404,False,-1.5483543790285192,-1.5483543790285192
first_order,0.004540055334380806,arglina,LBFGSSolver,46,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004540055334380806,False,-1.548354378739243,-1.548354378739243
first_order,0.004528794511678201,arglina,LBFGSSolver,47,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004528794511678201,False,-1.5483543790007335,-1.5483543790007335
first_order,0.004556651676421078,arglina,LBFGSSolver,48,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004556651676421078,False,-1.5483543783538554,-1.5483543783538554
first_order,0.004531388732958914,arglina,LBFGSSolver,49,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004531388732958914,False,-1.5483543789404923,-1.5483543789404923
first_order,0.004536285481494553,arglina,LBFGSSolver,50,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004536285481494553,False,-1.5483543788267837,-1.5483543788267837
first_order,0.004533054167708972,arglina,LBFGSSolver,51,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004533054167708972,False,-1.5483543789018188,-1.5483543789018188
first_order,0.004531458416476863,arglina,LBFGSSolver,52,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004531458416476863,False,-1.548354378938874,-1.548354378938874
first_order,0.004539776602676122,arglina,LBFGSSolver,53,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004539776602676122,False,-1.5483543787457155,-1.5483543787457155
first_order,0.004530351443446185,arglina,LBFGSSolver,54,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004530351443446185,False,-1.5483543789645795,-1.5483543789645795
first_order,0.00453276448380057,arglina,LBFGSSolver,55,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.00453276448380057,False,-1.5483543789085459,-1.5483543789085459
first_order,0.004530510720216719,arglina,LBFGSSolver,56,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004530510720216719,False,-1.548354378960881,-1.548354378960881
first_order,0.004531567919138014,arglina,LBFGSSolver,57,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004531567919138014,False,-1.5483543789363314,-1.5483543789363314
first_order,0.00453833018297534,arglina,LBFGSSolver,58,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.00453833018297534,False,-1.5483543787793033,-1.5483543787793033
first_order,0.00453303425816478,arglina,LBFGSSolver,59,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.00453303425816478,False,-1.5483543789022813,-1.5483543789022813
first_order,0.004556113135816631,arglina,LBFGSSolver,60,100,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.004556113135816631,False,-1.5483543783663607,-1.5483543783663607
