nvmops,neval_obj,neval_grad,num_iter,mem
-0.08493485687547303,-0.24445803886234332,-0.20652520102492603,-0.16347935138269215,1.40303130745004
-0.08493485687547303,-0.24445803886234332,-0.20652520102492603,-0.16347935138269215,1.4376740557821397
-0.08493485687547303,-0.24445803886234332,-0.20652520102492603,-0.16347935138269215,1.4723168041142394
-0.08493485687547303,-0.24445803886234332,-0.20652520102492603,-0.16347935138269215,1.5069595524463393
-0.08493485687547303,-0.24445803886234332,-0.20652520102492603,-0.16347935138269215,1.541602300778439
-0.08493485687547303,-0.24445803886234332,-0.20652520102492603,-0.16347935138269215,1.5762450491105386
-0.08493485687547303,-0.24445803886234332,-0.20652520102492603,-0.16347935138269215,1.6108877974426383
-0.08493485687547303,-0.24445803886234332,-0.20652520102492603,-0.16347935138269215,1.6455305457747382
-0.08493485687547303,-0.24445803886234332,-0.20652520102492603,-0.16347935138269215,1.680173294106838
-0.08493485687547303,-0.24445803886234332,-0.20652520102492603,-0.16347935138269215,1.7148160424389376
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.7148160424389376
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.680173294106838
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.6455305457747382
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.6108877974426383
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.5762450491105386
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.541602300778439
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.5069595524463393
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.4723168041142394
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.4376740557821397
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.40303130745004
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.36838855911794
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.3337458107858404
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.2991030624537407
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.2644603141216408
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.2298175657895412
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.1951748174574415
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.1605320691253416
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.1258893207932419
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.0912465724611422
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.0566038241290423
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-1.0219610757969426
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.9873183274648429
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.9526755791327431
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.9180328308006434
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.8833900824685437
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.8487473341364439
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.8141045858043442
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.7794618374722444
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.7448190891401446
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.7101763408080449
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.6755335924759451
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.6408908441438455
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.6062480958117457
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.5716053474796459
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.5369625991475462
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.5023198508154464
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.46767710248334665
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.4330343541512469
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.3983916058191471
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.3637488574870474
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.32910610915494765
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.2944633608228479
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.2598206124907481
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.22517786415864838
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.19053511582654864
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.15589236749444887
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.12124961916234912
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.08660687083024937
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.05196412249814963
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,-0.017321374166049876
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.017321374166049876
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.05196412249814963
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.08660687083024937
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.12124961916234912
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.15589236749444887
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.19053511582654864
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.22517786415864838
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.2598206124907481
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.2944633608228479
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.32910610915494765
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.3637488574870474
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.3983916058191471
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.4330343541512469
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.46767710248334665
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.5023198508154464
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.5369625991475462
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.5716053474796459
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.6062480958117457
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.6408908441438455
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.6755335924759451
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.7101763408080449
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.7448190891401446
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.7794618374722444
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.8141045858043442
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.8487473341364439
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.8833900824685437
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.9180328308006434
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.9526755791327431
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,0.9873183274648429
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.0219610757969426
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.0566038241290423
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.0912465724611422
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.1258893207932419
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.1605320691253416
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.1951748174574415
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.2298175657895412
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.2644603141216408
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.2991030624537407
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.3337458107858404
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.36838855911794
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.40303130745004
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.4376740557821397
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.4723168041142394
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.5069595524463393
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.541602300778439
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.5762450491105386
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.6108877974426383
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.6455305457747382
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.680173294106838
-0.08508024165686304,-1.651460197859799,-1.6610708845056896,-1.7642566224724907,1.7148160424389376
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.7148160424389376
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.680173294106838
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.6455305457747382
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.6108877974426383
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.5762450491105386
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.541602300778439
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.5069595524463393
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.4723168041142394
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.4376740557821397
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.40303130745004
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.36838855911794
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.3337458107858404
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.2991030624537407
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.2644603141216408
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.2298175657895412
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.1951748174574415
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.1605320691253416
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.1258893207932419
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.0912465724611422
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.0566038241290423
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-1.0219610757969426
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.9873183274648429
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.9526755791327431
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.9180328308006434
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.8833900824685437
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.8487473341364439
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.8141045858043442
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.7794618374722444
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.7448190891401446
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.7101763408080449
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.6755335924759451
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.6408908441438455
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.6062480958117457
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.5716053474796459
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.5369625991475462
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.5023198508154464
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.46767710248334665
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.4330343541512469
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.3983916058191471
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.3637488574870474
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.32910610915494765
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.2944633608228479
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.2598206124907481
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.22517786415864838
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.19053511582654864
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.15589236749444887
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.12124961916234912
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.08660687083024937
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.05196412249814963
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,-0.017321374166049876
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.017321374166049876
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.05196412249814963
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.08660687083024937
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.12124961916234912
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.15589236749444887
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.19053511582654864
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.22517786415864838
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.2598206124907481
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.2944633608228479
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.32910610915494765
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.3637488574870474
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.3983916058191471
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.4330343541512469
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.46767710248334665
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.5023198508154464
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.5369625991475462
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.5716053474796459
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.6062480958117457
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.6408908441438455
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.6755335924759451
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.7101763408080449
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.7448190891401446
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.7794618374722444
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.8141045858043442
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.8487473341364439
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.8833900824685437
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.9180328308006434
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.9526755791327431
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,0.9873183274648429
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,1.0219610757969426
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,1.0566038241290423
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,1.0912465724611422
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,1.1258893207932419
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,1.1605320691253416
-0.08507773502270115,-0.6380756727965975,-1.4182756366638798,-1.5734240254644556,1.1951748174574415
