first_order,NZF1,LBFGSSolver,1,91,5.095358e6,125352.0,287,621300,596600
first_order,NZF1,LBFGSSolver,2,91,3.521186e6,95232.0,199,610056,590820
first_order,NZF1,LBFGSSolver,3,91,3.806481e6,103392.0,213,594616,579304
first_order,NZF1,LBFGSSolver,4,91,3.426655e6,98288.0,191,592800,575700
first_order,NZF1,LBFGSSolver,5,91,3.83733e6,108352.0,209,585120,569856
first_order,NZF1,LBFGSSolver,6,91,3.09512e6,95664.0,166,570540,552036
