status,name,solver,mem,nvar,time(ns),memory(MB),nvmops,neval_obj,neval_grad
first_order,bdqrtic,LBFGSSolver,23,100,2.173325e6,109360.0,36,216384,175812
first_order,bdqrtic,LBFGSSolver,24,100,2.042986e6,112128.0,34,217035,173628
first_order,bdqrtic,LBFGSSolver,25,100,1.977871e6,114912.0,32,221584,176260
first_order,bdqrtic,LBFGSSolver,26,100,2.023849e6,118800.0,33,216990,173592
first_order,bdqrtic,LBFGSSolver,27,100,2.089255e6,122368.0,33,219052,176194
first_order,bdqrtic,LBFGSSolver,28,100,1.838835e6,125024.0,31,220164,172986
first_order,bdqrtic,LBFGSSolver,29,100,1.849867e6,128480.0,31,220080,172920
first_order,bdqrtic,LBFGSSolver,30,100,1.933907e6,132416.0,32,218741,172958
first_order,bdqrtic,LBFGSSolver,31,100,1.913769e6,135872.0,32,218655,172890
first_order,bdqrtic,LBFGSSolver,32,100,1.921002e6,139392.0,32,218612,172856
first_order,bdqrtic,LBFGSSolver,33,100,1.930521e6,142880.0,32,218397,172686
first_order,bdqrtic,LBFGSSolver,34,100,1.940099e6,146400.0,32,217537,172006
first_order,bdqrtic,LBFGSSolver,35,100,1.908058e6,149904.0,32,218311,172618
first_order,bdqrtic,LBFGSSolver,36,100,1.941212e6,153488.0,32,218096,172448
first_order,bdqrtic,LBFGSSolver,37,100,1.920992e6,156944.0,32,217967,172346
first_order,bdqrtic,LBFGSSolver,38,100,1.943135e6,160448.0,32,217795,172210
first_order,bdqrtic,LBFGSSolver,39,100,1.90884e6,163904.0,32,217924,172312
first_order,bdqrtic,LBFGSSolver,40,100,1.915221e6,167488.0,32,217838,172244
first_order,bdqrtic,LBFGSSolver,41,100,1.943706e6,171008.0,32,217537,172006
first_order,bdqrtic,LBFGSSolver,42,100,1.938546e6,174464.0,32,217451,171938
first_order,bdqrtic,LBFGSSolver,43,100,1.93528e6,177920.0,32,217322,171836
first_order,bdqrtic,LBFGSSolver,44,100,1.936953e6,181504.0,32,217193,171734
first_order,bdqrtic,LBFGSSolver,45,100,1.910343e6,185040.0,32,217150,171700
first_order,bdqrtic,LBFGSSolver,46,100,1.910042e6,188496.0,32,216978,171564
first_order,bdqrtic,LBFGSSolver,47,100,1.905894e6,191952.0,32,216849,171462
first_order,bdqrtic,LBFGSSolver,48,100,1.910342e6,195600.0,32,216806,171428
first_order,bdqrtic,LBFGSSolver,49,100,1.932595e6,199056.0,32,216677,171326
first_order,bdqrtic,LBFGSSolver,50,100,1.925662e6,202592.0,32,216677,171326
first_order,bdqrtic,LBFGSSolver,51,100,1.929048e6,206048.0,32,216548,171224
first_order,bdqrtic,LBFGSSolver,52,100,1.928747e6,209504.0,32,216634,171292
first_order,bdqrtic,LBFGSSolver,53,100,1.932936e6,212960.0,32,216634,171292
first_order,bdqrtic,LBFGSSolver,54,100,1.947483e6,216608.0,32,216462,171156
first_order,bdqrtic,LBFGSSolver,55,100,1.948466e6,220176.0,32,212807,168266
first_order,bdqrtic,LBFGSSolver,56,100,1.948545e6,223632.0,32,212979,168402
first_order,bdqrtic,LBFGSSolver,57,100,1.949557e6,227088.0,32,212850,168300
first_order,bdqrtic,LBFGSSolver,58,100,1.915552e6,230544.0,32,213065,168470
first_order,bdqrtic,LBFGSSolver,59,100,1.949156e6,234000.0,32,213194,168572
first_order,bdqrtic,LBFGSSolver,60,100,1.933767e6,237648.0,32,213065,168470
first_order,bdqrtic,LBFGSSolver,61,100,1.922847e6,241104.0,32,212936,168368
first_order,bdqrtic,LBFGSSolver,62,100,1.936122e6,244640.0,32,212635,168130
first_order,bdqrtic,LBFGSSolver,63,100,1.93527e6,248096.0,32,212850,168300
first_order,bdqrtic,LBFGSSolver,64,100,1.952573e6,251552.0,32,213022,168436
first_order,bdqrtic,LBFGSSolver,65,100,1.947253e6,255008.0,32,212850,168300
first_order,bdqrtic,LBFGSSolver,66,100,1.953826e6,258592.0,32,212291,167858
first_order,bdqrtic,LBFGSSolver,67,100,1.953775e6,262128.0,32,212635,168130
first_order,bdqrtic,LBFGSSolver,68,100,1.938676e6,265584.0,32,212592,168096
first_order,bdqrtic,LBFGSSolver,69,100,1.940189e6,269040.0,32,212592,168096
first_order,bdqrtic,LBFGSSolver,70,100,1.958103e6,272688.0,32,208765,165070
first_order,bdqrtic,LBFGSSolver,71,100,1.954267e6,276144.0,32,211431,167178
first_order,bdqrtic,LBFGSSolver,72,100,1.943365e6,279680.0,32,212205,167790
first_order,bdqrtic,LBFGSSolver,73,100,1.944298e6,283136.0,32,212076,167688
first_order,bdqrtic,LBFGSSolver,74,100,1.941252e6,286592.0,32,212205,167790
first_order,bdqrtic,LBFGSSolver,75,100,1.938937e6,290048.0,32,212076,167688
first_order,bdqrtic,LBFGSSolver,76,100,1.941692e6,293696.0,32,211947,167586
first_order,bdqrtic,LBFGSSolver,77,100,1.949097e6,297264.0,32,211861,167518
first_order,bdqrtic,LBFGSSolver,78,100,1.94568e6,300720.0,32,211732,167416
first_order,bdqrtic,LBFGSSolver,79,100,1.937414e6,304176.0,32,211904,167552
first_order,bdqrtic,LBFGSSolver,80,100,1.946612e6,307632.0,32,211861,167518
first_order,bdqrtic,LBFGSSolver,81,100,1.952573e6,311088.0,32,212205,167790
first_order,bdqrtic,LBFGSSolver,82,100,1.949437e6,314800.0,32,212076,167688
first_order,bdqrtic,LBFGSSolver,83,100,1.927134e6,318256.0,32,211904,167552
first_order,bdqrtic,LBFGSSolver,84,100,1.965318e6,321840.0,32,211732,167416
first_order,bdqrtic,LBFGSSolver,85,100,1.956791e6,325296.0,32,211560,167280
first_order,bdqrtic,LBFGSSolver,86,100,1.952313e6,328752.0,32,211517,167246
first_order,bdqrtic,LBFGSSolver,87,100,1.967542e6,332208.0,32,211474,167212
first_order,bdqrtic,LBFGSSolver,88,100,1.936993e6,335664.0,32,211431,167178
first_order,bdqrtic,LBFGSSolver,89,100,1.946481e6,339120.0,32,211302,167076
first_order,bdqrtic,LBFGSSolver,90,100,1.944899e6,342896.0,32,211001,166838
first_order,bdqrtic,LBFGSSolver,91,100,1.943466e6,346352.0,32,210743,166634
first_order,bdqrtic,LBFGSSolver,92,100,1.939197e6,349952.0,32,210829,166702
first_order,bdqrtic,LBFGSSolver,93,100,1.935941e6,353408.0,32,210872,166736
first_order,bdqrtic,LBFGSSolver,94,100,1.97202e6,356864.0,32,210055,166090
first_order,bdqrtic,LBFGSSolver,95,100,1.97217e6,360320.0,32,207647,164186
first_order,bdqrtic,LBFGSSolver,96,100,1.973995e6,363776.0,32,210399,166362
first_order,bdqrtic,LBFGSSolver,97,100,1.973433e6,367232.0,32,207260,163880
first_order,bdqrtic,LBFGSSolver,98,100,1.946782e6,370688.0,32,211001,166838
first_order,bdqrtic,LBFGSSolver,99,100,1.960538e6,374144.0,32,211087,166906
first_order,bdqrtic,LBFGSSolver,100,100,1.950309e6,377920.0,32,210915,166770
unbounded,biggs6,LBFGSSolver,1,6,23545.0,8808.0,2,954515,954515
unbounded,biggs6,LBFGSSolver,2,6,23785.0,9208.0,2,927650,927650
unbounded,biggs6,LBFGSSolver,3,6,24126.0,9560.0,2,918785,918785
unbounded,biggs6,LBFGSSolver,4,6,24497.0,9976.0,2,898275,898275
unbounded,biggs6,LBFGSSolver,5,6,24737.0,10312.0,2,880890,880890
unbounded,biggs6,LBFGSSolver,6,6,25108.0,10696.0,2,869400,869400
unbounded,biggs6,LBFGSSolver,7,6,25329.0,11048.0,2,863685,863685
unbounded,biggs6,LBFGSSolver,8,6,25578.0,11432.0,2,846660,846660
unbounded,biggs6,LBFGSSolver,9,6,26020.0,11752.0,2,838215,838215
unbounded,biggs6,LBFGSSolver,10,6,26400.0,12168.0,2,827025,827025
unbounded,biggs6,LBFGSSolver,11,6,26571.0,12488.0,2,813150,813150
unbounded,biggs6,LBFGSSolver,12,6,26832.0,12952.0,2,804885,804885
unbounded,biggs6,LBFGSSolver,13,6,27082.0,13304.0,2,796665,796665
unbounded,biggs6,LBFGSSolver,14,6,27393.0,13736.0,2,788490,788490
unbounded,biggs6,LBFGSSolver,15,6,27483.0,13976.0,2,777660,777660
unbounded,biggs6,LBFGSSolver,16,6,27934.0,14424.0,2,769590,769590
unbounded,biggs6,LBFGSSolver,17,6,28324.0,14840.0,2,758900,758900
unbounded,biggs6,LBFGSSolver,18,6,28325.0,15160.0,2,753585,753585
unbounded,biggs6,LBFGSSolver,19,6,28765.0,15608.0,2,743015,743015
unbounded,biggs6,LBFGSSolver,20,6,29146.0,15928.0,2,737760,737760
unbounded,biggs6,LBFGSSolver,21,6,29687.0,16208.0,2,745650,745650
unbounded,biggs6,LBFGSSolver,22,6,29967.0,16592.0,2,737760,737760
unbounded,biggs6,LBFGSSolver,23,6,30378.0,16944.0,2,732525,732525
unbounded,biggs6,LBFGSSolver,24,6,30678.0,17344.0,2,729915,729915
unbounded,biggs6,LBFGSSolver,25,6,30819.0,17696.0,2,724710,724710
unbounded,biggs6,LBFGSSolver,26,6,31270.0,18048.0,2,714360,714360
unbounded,biggs6,LBFGSSolver,27,6,31380.0,18448.0,2,709215,709215
unbounded,biggs6,LBFGSSolver,28,6,31780.0,18800.0,2,701535,701535
unbounded,biggs6,LBFGSSolver,29,6,32012.0,19152.0,2,696440,696440
unbounded,biggs6,LBFGSSolver,30,6,32302.0,19552.0,2,693900,693900
unbounded,biggs6,LBFGSSolver,31,6,32512.0,19904.0,2,688835,688835
unbounded,biggs6,LBFGSSolver,32,6,33344.0,20256.0,2,686310,686310
unbounded,biggs6,LBFGSSolver,33,6,33765.0,20640.0,2,671265,671265
unbounded,biggs6,LBFGSSolver,34,6,34065.0,20992.0,2,663810,663810
unbounded,biggs6,LBFGSSolver,35,6,34196.0,21392.0,2,661335,661335
unbounded,biggs6,LBFGSSolver,36,6,33965.0,21808.0,2,658865,658865
unbounded,biggs6,LBFGSSolver,37,6,34426.0,22160.0,2,651485,651485
unbounded,biggs6,LBFGSSolver,38,6,34606.0,22496.0,2,646590,646590
unbounded,biggs6,LBFGSSolver,39,6,34717.0,22848.0,2,639285,639285
unbounded,biggs6,LBFGSSolver,40,6,35287.0,23264.0,2,634440,634440
unbounded,biggs6,LBFGSSolver,41,6,35568.0,23680.0,2,629615,629615
unbounded,biggs6,LBFGSSolver,42,6,35949.0,23968.0,2,627210,627210
unbounded,biggs6,LBFGSSolver,43,6,36129.0,24320.0,2,620025,620025
unbounded,biggs6,LBFGSSolver,44,6,36620.0,24736.0,2,617640,617640
unbounded,biggs6,LBFGSSolver,45,6,36640.0,25168.0,2,612885,612885
unbounded,biggs6,LBFGSSolver,46,6,37341.0,25456.0,2,608150,608150
unbounded,biggs6,LBFGSSolver,47,6,37371.0,25808.0,2,605790,605790
unbounded,biggs6,LBFGSSolver,48,6,37602.0,26288.0,2,598740,598740
unbounded,biggs6,LBFGSSolver,49,6,37822.0,26640.0,2,594065,594065
unbounded,biggs6,LBFGSSolver,50,6,38323.0,27008.0,2,587090,587090
unbounded,biggs6,LBFGSSolver,51,6,38103.0,27360.0,2,584775,584775
unbounded,biggs6,LBFGSSolver,52,6,38554.0,27648.0,2,584775,584775
unbounded,biggs6,LBFGSSolver,53,6,38704.0,28000.0,2,582465,582465
unbounded,biggs6,LBFGSSolver,54,6,39676.0,28480.0,2,573275,573275
unbounded,biggs6,LBFGSSolver,55,6,39786.0,28944.0,2,568710,568710
unbounded,biggs6,LBFGSSolver,56,6,39816.0,29232.0,2,564165,564165
unbounded,biggs6,LBFGSSolver,57,6,40026.0,29584.0,2,561900,561900
unbounded,biggs6,LBFGSSolver,58,6,40417.0,29872.0,2,555135,555135
unbounded,biggs6,LBFGSSolver,59,6,40768.0,30224.0,2,557385,557385
unbounded,biggs6,LBFGSSolver,60,6,41108.0,30704.0,2,552890,552890
unbounded,biggs6,LBFGSSolver,61,6,41139.0,31056.0,2,550650,550650
unbounded,biggs6,LBFGSSolver,62,6,41620.0,31424.0,2,546185,546185
unbounded,biggs6,LBFGSSolver,63,6,41970.0,31776.0,2,543960,543960
unbounded,biggs6,LBFGSSolver,64,6,41931.0,32064.0,2,541740,541740
unbounded,biggs6,LBFGSSolver,65,6,42421.0,32416.0,2,537315,537315
unbounded,biggs6,LBFGSSolver,66,6,42371.0,32832.0,2,535110,535110
unbounded,biggs6,LBFGSSolver,67,6,42791.0,33264.0,2,530715,530715
unbounded,biggs6,LBFGSSolver,68,6,43133.0,33552.0,2,524160,524160
unbounded,biggs6,LBFGSSolver,69,6,43854.0,33904.0,2,519815,519815
unbounded,biggs6,LBFGSSolver,70,6,43774.0,34384.0,2,517650,517650
unbounded,biggs6,LBFGSSolver,71,6,43784.0,34736.0,2,513335,513335
unbounded,biggs6,LBFGSSolver,72,6,44385.0,35104.0,2,511185,511185
unbounded,biggs6,LBFGSSolver,73,6,44254.0,35456.0,2,509040,509040
unbounded,biggs6,LBFGSSolver,74,6,45356.0,35744.0,2,506900,506900
unbounded,biggs6,LBFGSSolver,75,6,45477.0,36096.0,2,504765,504765
unbounded,biggs6,LBFGSSolver,76,6,45387.0,36576.0,2,502635,502635
unbounded,biggs6,LBFGSSolver,77,6,45648.0,37040.0,2,496275,496275
unbounded,biggs6,LBFGSSolver,78,6,46198.0,37328.0,2,496275,496275
unbounded,biggs6,LBFGSSolver,79,6,46348.0,37680.0,2,492060,492060
unbounded,biggs6,LBFGSSolver,80,6,46749.0,37968.0,2,489960,489960
unbounded,biggs6,LBFGSSolver,81,6,47631.0,38320.0,2,483690,483690
unbounded,biggs6,LBFGSSolver,82,6,47271.0,38864.0,2,481610,481610
unbounded,biggs6,LBFGSSolver,83,6,47901.0,39216.0,2,479535,479535
unbounded,biggs6,LBFGSSolver,84,6,47872.0,39632.0,2,475400,475400
unbounded,biggs6,LBFGSSolver,85,6,48222.0,39984.0,2,475400,475400
unbounded,biggs6,LBFGSSolver,86,6,48563.0,40272.0,2,473340,473340
unbounded,biggs6,LBFGSSolver,87,6,48693.0,40624.0,2,471285,471285
unbounded,biggs6,LBFGSSolver,88,6,49194.0,40912.0,2,469235,469235
unbounded,biggs6,LBFGSSolver,89,6,49605.0,41264.0,2,467190,467190
unbounded,biggs6,LBFGSSolver,90,6,49785.0,41872.0,2,465150,465150
unbounded,biggs6,LBFGSSolver,91,6,49835.0,42224.0,2,463115,463115
unbounded,biggs6,LBFGSSolver,92,6,50577.0,42656.0,2,459060,459060
unbounded,biggs6,LBFGSSolver,93,6,50487.0,43008.0,2,455025,455025
unbounded,biggs6,LBFGSSolver,94,6,51128.0,43296.0,2,455025,455025
unbounded,biggs6,LBFGSSolver,95,6,51308.0,43648.0,2,449010,449010
unbounded,biggs6,LBFGSSolver,96,6,51759.0,43936.0,2,449010,449010
unbounded,biggs6,LBFGSSolver,97,6,52119.0,44288.0,2,445025,445025
unbounded,biggs6,LBFGSSolver,98,6,51839.0,44576.0,2,445025,445025
unbounded,biggs6,LBFGSSolver,99,6,51879.0,44928.0,2,443040,443040
unbounded,biggs6,LBFGSSolver,100,6,52249.0,45536.0,2,441060,441060
first_order,brownal,LBFGSSolver,1,100,278322.0,21160.0,6,462519,217656
first_order,brownal,LBFGSSolver,2,100,280597.0,24704.0,6,456246,214704
first_order,brownal,LBFGSSolver,3,100,283752.0,28176.0,6,456246,214704
first_order,brownal,LBFGSSolver,4,100,282170.0,31712.0,6,446964,210336
first_order,brownal,LBFGSSolver,5,100,283933.0,35184.0,6,450041,211784
first_order,brownal,LBFGSSolver,6,100,283873.0,38720.0,6,450041,211784
first_order,brownal,LBFGSSolver,7,100,288062.0,42192.0,6,446964,210336
first_order,brownal,LBFGSSolver,8,100,284173.0,45728.0,6,446964,210336
first_order,brownal,LBFGSSolver,9,100,285426.0,49200.0,6,443904,208896
first_order,brownal,LBFGSSolver,10,100,286548.0,52736.0,6,446964,210336
first_order,brownal,LBFGSSolver,11,100,289984.0,56208.0,6,443904,208896
first_order,brownal,LBFGSSolver,12,100,291819.0,59744.0,6,443904,208896
first_order,brownal,LBFGSSolver,13,100,292750.0,63216.0,6,440861,207464
first_order,brownal,LBFGSSolver,14,100,287791.0,66752.0,6,440861,207464
first_order,brownal,LBFGSSolver,15,100,289794.0,70224.0,6,440861,207464
first_order,brownal,LBFGSSolver,16,100,287129.0,73760.0,6,443904,208896
first_order,brownal,LBFGSSolver,17,100,287520.0,77232.0,6,440861,207464
first_order,brownal,LBFGSSolver,18,100,294603.0,80784.0,6,437835,206040
first_order,brownal,LBFGSSolver,19,100,294172.0,84240.0,6,437835,206040
first_order,brownal,LBFGSSolver,20,100,291096.0,87792.0,6,437835,206040
first_order,brownal,LBFGSSolver,21,100,292389.0,91248.0,6,434826,204624
first_order,brownal,LBFGSSolver,22,100,291848.0,94800.0,6,434826,204624
first_order,brownal,LBFGSSolver,23,100,291558.0,98256.0,6,437835,206040
first_order,brownal,LBFGSSolver,24,100,292880.0,101824.0,6,434826,204624
first_order,brownal,LBFGSSolver,25,100,291458.0,105280.0,6,434826,204624
first_order,brownal,LBFGSSolver,26,100,291157.0,108800.0,6,434826,204624
first_order,brownal,LBFGSSolver,27,100,291548.0,112304.0,6,434826,204624
first_order,brownal,LBFGSSolver,28,100,292219.0,115824.0,6,434826,204624
first_order,brownal,LBFGSSolver,29,100,292720.0,119280.0,6,434826,204624
first_order,brownal,LBFGSSolver,30,100,293331.0,122848.0,6,434826,204624
first_order,brownal,LBFGSSolver,31,100,293632.0,126304.0,6,431834,203216
first_order,brownal,LBFGSSolver,32,100,293741.0,129824.0,6,434826,204624
first_order,brownal,LBFGSSolver,33,100,294443.0,133312.0,6,431834,203216
first_order,brownal,LBFGSSolver,34,100,294363.0,136832.0,6,431834,203216
first_order,brownal,LBFGSSolver,35,100,295155.0,140336.0,6,431834,203216
first_order,brownal,LBFGSSolver,36,100,295586.0,143920.0,6,431834,203216
first_order,brownal,LBFGSSolver,37,100,296176.0,147376.0,6,428859,201816
first_order,brownal,LBFGSSolver,38,100,296397.0,150880.0,6,428859,201816
first_order,brownal,LBFGSSolver,39,100,296747.0,154336.0,6,428859,201816
first_order,brownal,LBFGSSolver,40,100,296508.0,157920.0,6,428859,201816
first_order,brownal,LBFGSSolver,41,100,297409.0,161440.0,6,428859,201816
first_order,brownal,LBFGSSolver,42,100,297580.0,164896.0,6,425901,200424
first_order,brownal,LBFGSSolver,43,100,298380.0,168352.0,6,425901,200424
first_order,brownal,LBFGSSolver,44,100,298441.0,171936.0,6,425901,200424
first_order,brownal,LBFGSSolver,45,100,299463.0,175472.0,6,425901,200424
first_order,brownal,LBFGSSolver,46,100,299953.0,178928.0,6,425901,200424
first_order,brownal,LBFGSSolver,47,100,299783.0,182384.0,6,425901,200424
first_order,brownal,LBFGSSolver,48,100,300796.0,186032.0,6,422960,199040
first_order,brownal,LBFGSSolver,49,100,301277.0,189488.0,6,422960,199040
first_order,brownal,LBFGSSolver,50,100,301677.0,193024.0,6,422960,199040
first_order,brownal,LBFGSSolver,51,100,301897.0,196480.0,6,422960,199040
first_order,brownal,LBFGSSolver,52,100,302018.0,199936.0,6,422960,199040
first_order,brownal,LBFGSSolver,53,100,301567.0,203392.0,6,422960,199040
first_order,brownal,LBFGSSolver,54,100,302378.0,207040.0,6,420036,197664
first_order,brownal,LBFGSSolver,55,100,303761.0,210608.0,6,420036,197664
first_order,brownal,LBFGSSolver,56,100,303721.0,214064.0,6,420036,197664
first_order,brownal,LBFGSSolver,57,100,304202.0,217520.0,6,420036,197664
first_order,brownal,LBFGSSolver,58,100,304502.0,220976.0,6,420036,197664
first_order,brownal,LBFGSSolver,59,100,304783.0,224432.0,6,417129,196296
first_order,brownal,LBFGSSolver,60,100,305204.0,228080.0,6,420036,197664
first_order,brownal,LBFGSSolver,61,100,305785.0,231536.0,6,417129,196296
first_order,brownal,LBFGSSolver,62,100,306216.0,235072.0,6,417129,196296
first_order,brownal,LBFGSSolver,63,100,306746.0,238528.0,6,417129,196296
first_order,brownal,LBFGSSolver,64,100,307227.0,241984.0,6,417129,196296
first_order,brownal,LBFGSSolver,65,100,307859.0,245440.0,6,414239,194936
first_order,brownal,LBFGSSolver,66,100,307397.0,249024.0,6,414239,194936
first_order,brownal,LBFGSSolver,67,100,308269.0,252560.0,6,414239,194936
first_order,brownal,LBFGSSolver,68,100,308520.0,256016.0,6,414239,194936
first_order,brownal,LBFGSSolver,69,100,308630.0,259472.0,6,414239,194936
first_order,brownal,LBFGSSolver,70,100,309883.0,263120.0,6,411366,193584
first_order,brownal,LBFGSSolver,71,100,310323.0,266576.0,6,411366,193584
first_order,brownal,LBFGSSolver,72,100,309622.0,270112.0,6,411366,193584
first_order,brownal,LBFGSSolver,73,100,310845.0,273568.0,6,411366,193584
first_order,brownal,LBFGSSolver,74,100,311606.0,277024.0,6,411366,193584
first_order,brownal,LBFGSSolver,75,100,311335.0,280480.0,6,411366,193584
first_order,brownal,LBFGSSolver,76,100,311256.0,284128.0,6,411366,193584
first_order,brownal,LBFGSSolver,77,100,312658.0,287696.0,6,408510,192240
first_order,brownal,LBFGSSolver,78,100,312728.0,291152.0,6,402849,189576
first_order,brownal,LBFGSSolver,79,100,312197.0,294608.0,6,405671,190904
first_order,brownal,LBFGSSolver,80,100,313650.0,298064.0,6,405671,190904
first_order,brownal,LBFGSSolver,81,100,313911.0,301520.0,6,405671,190904
first_order,brownal,LBFGSSolver,82,100,314060.0,305232.0,6,405671,190904
first_order,brownal,LBFGSSolver,83,100,314852.0,308688.0,6,405671,190904
first_order,brownal,LBFGSSolver,84,100,314662.0,312272.0,6,405671,190904
first_order,brownal,LBFGSSolver,85,100,315323.0,315728.0,6,405671,190904
first_order,brownal,LBFGSSolver,86,100,319010.0,319184.0,6,405671,190904
first_order,brownal,LBFGSSolver,87,100,318710.0,322640.0,6,402849,189576
first_order,brownal,LBFGSSolver,88,100,318980.0,326096.0,6,402849,189576
first_order,brownal,LBFGSSolver,89,100,319300.0,329552.0,6,402849,189576
first_order,brownal,LBFGSSolver,90,100,319911.0,333328.0,6,400044,188256
first_order,brownal,LBFGSSolver,91,100,321194.0,336784.0,6,402849,189576
first_order,brownal,LBFGSSolver,92,100,322517.0,340384.0,6,400044,188256
first_order,brownal,LBFGSSolver,93,100,323869.0,343840.0,6,400044,188256
first_order,brownal,LBFGSSolver,94,100,321274.0,347296.0,6,400044,188256
first_order,brownal,LBFGSSolver,95,100,322907.0,350752.0,6,400044,188256
first_order,brownal,LBFGSSolver,96,100,323709.0,354208.0,6,400044,188256
first_order,brownal,LBFGSSolver,97,100,320774.0,357664.0,6,400044,188256
first_order,brownal,LBFGSSolver,98,100,320743.0,361120.0,6,400044,188256
first_order,brownal,LBFGSSolver,99,100,321224.0,364576.0,6,400044,188256
first_order,brownal,LBFGSSolver,100,100,321184.0,368352.0,6,400044,188256
first_order,brybnd,LBFGSSolver,1,100,3.005207e6,88760.0,20,85670,72490
first_order,brybnd,LBFGSSolver,2,100,3.14292e6,94896.0,19,85401,72749
first_order,brybnd,LBFGSSolver,3,100,2.739719e6,89376.0,18,87048,72540
first_order,brybnd,LBFGSSolver,4,100,2.746572e6,92912.0,18,86976,72480
first_order,brybnd,LBFGSSolver,5,100,2.751512e6,96384.0,18,86904,72420
first_order,brybnd,LBFGSSolver,6,100,2.887021e6,102816.0,18,85350,71694
first_order,brybnd,LBFGSSolver,7,100,2.89202e6,106288.0,18,85350,71694
first_order,brybnd,LBFGSSolver,8,100,2.885187e6,109824.0,18,85275,71631
first_order,brybnd,LBFGSSolver,9,100,2.884276e6,113296.0,18,85225,71589
first_order,brybnd,LBFGSSolver,10,100,2.895116e6,116832.0,18,85175,71547
first_order,brybnd,LBFGSSolver,11,100,2.900677e6,120304.0,18,85125,71505
first_order,brybnd,LBFGSSolver,12,100,2.900888e6,123840.0,18,85100,71484
first_order,brybnd,LBFGSSolver,13,100,2.905356e6,127312.0,18,85000,71400
first_order,brybnd,LBFGSSolver,14,100,2.906849e6,130848.0,18,85000,71400
first_order,brybnd,LBFGSSolver,15,100,2.910255e6,134320.0,18,84850,71274
first_order,brybnd,LBFGSSolver,16,100,2.912008e6,137856.0,18,84975,71379
first_order,brybnd,LBFGSSolver,17,100,2.911437e6,141328.0,18,84975,71379
first_order,brybnd,LBFGSSolver,18,100,2.911668e6,144880.0,18,84950,71358
first_order,brybnd,LBFGSSolver,19,100,2.913862e6,148336.0,18,84950,71358
first_order,brybnd,LBFGSSolver,20,100,2.910285e6,151888.0,18,84900,71316
first_order,brybnd,LBFGSSolver,21,100,2.913982e6,155344.0,18,84900,71316
first_order,brybnd,LBFGSSolver,22,100,2.913131e6,158896.0,18,84875,71295
first_order,brybnd,LBFGSSolver,23,100,2.916978e6,162352.0,18,84850,71274
first_order,brybnd,LBFGSSolver,24,100,2.911457e6,165920.0,18,84825,71253
first_order,brybnd,LBFGSSolver,25,100,2.916817e6,169376.0,18,84825,71253
first_order,brybnd,LBFGSSolver,26,100,2.916076e6,172896.0,18,84825,71253
first_order,brybnd,LBFGSSolver,27,100,2.91816e6,176400.0,18,84750,71190
first_order,brybnd,LBFGSSolver,28,100,2.920615e6,179920.0,18,84575,71043
first_order,brybnd,LBFGSSolver,29,100,2.920705e6,183376.0,18,84650,71106
first_order,brybnd,LBFGSSolver,30,100,2.917699e6,186944.0,18,84550,71022
first_order,brybnd,LBFGSSolver,31,100,2.919433e6,190400.0,18,84525,71001
first_order,brybnd,LBFGSSolver,32,100,2.920996e6,193920.0,18,84600,71064
first_order,brybnd,LBFGSSolver,33,100,2.924753e6,197408.0,18,84500,70980
first_order,brybnd,LBFGSSolver,34,100,2.921577e6,200928.0,18,84425,70917
first_order,brybnd,LBFGSSolver,35,100,2.923451e6,204432.0,18,84400,70896
first_order,brybnd,LBFGSSolver,36,100,2.926496e6,208016.0,18,84300,70812
first_order,brybnd,LBFGSSolver,37,100,2.924302e6,211472.0,18,84400,70896
first_order,brybnd,LBFGSSolver,38,100,2.922578e6,214976.0,18,84500,70980
first_order,brybnd,LBFGSSolver,39,100,2.923851e6,218432.0,18,84450,70938
first_order,brybnd,LBFGSSolver,40,100,2.927107e6,222016.0,18,84425,70917
first_order,brybnd,LBFGSSolver,41,100,2.9286e6,225536.0,18,84350,70854
first_order,brybnd,LBFGSSolver,42,100,2.923931e6,228992.0,18,84275,70791
first_order,brybnd,LBFGSSolver,43,100,2.922669e6,232448.0,18,84350,70854
first_order,brybnd,LBFGSSolver,44,100,2.929803e6,236032.0,18,84275,70791
first_order,brybnd,LBFGSSolver,45,100,2.925475e6,239568.0,18,84250,70770
first_order,brybnd,LBFGSSolver,46,100,2.928851e6,243024.0,18,84200,70728
first_order,brybnd,LBFGSSolver,47,100,2.931415e6,246480.0,18,84100,70644
first_order,brybnd,LBFGSSolver,48,100,2.935222e6,250128.0,18,84200,70728
first_order,brybnd,LBFGSSolver,49,100,2.955111e6,253584.0,18,84150,70686
first_order,brybnd,LBFGSSolver,50,100,2.931705e6,257120.0,18,84325,70833
first_order,brybnd,LBFGSSolver,51,100,2.927548e6,260576.0,18,84275,70791
first_order,brybnd,LBFGSSolver,52,100,2.933429e6,264032.0,18,84125,70665
first_order,brybnd,LBFGSSolver,53,100,2.888794e6,267488.0,18,84425,70917
first_order,brybnd,LBFGSSolver,54,100,2.935283e6,271136.0,18,82650,69426
first_order,brybnd,LBFGSSolver,55,100,2.927107e6,274704.0,18,82600,69384
first_order,brybnd,LBFGSSolver,56,100,2.92864e6,278160.0,18,82500,69300
first_order,brybnd,LBFGSSolver,57,100,2.930294e6,281616.0,18,82475,69279
first_order,brybnd,LBFGSSolver,58,100,2.928861e6,285072.0,18,82475,69279
first_order,brybnd,LBFGSSolver,59,100,2.930345e6,288528.0,18,82425,69237
first_order,brybnd,LBFGSSolver,60,100,2.928801e6,292176.0,18,82450,69258
