status,name,solver,mem,nvar,time(ns),memory(MB),nvmops,neval_obj,neval_grad
first_order,arglinc,LBFGSSolver,41,100,227655.0,160704.0,2,793464,113352
first_order,arglinc,LBFGSSolver,42,100,228036.0,164160.0,2,788116,112588
first_order,arglinc,LBFGSSolver,43,100,228787.0,167616.0,2,788116,112588
first_order,arglinc,LBFGSSolver,44,100,229258.0,171200.0,2,788116,112588
first_order,arglinc,LBFGSSolver,45,100,229319.0,174736.0,2,782796,111828
first_order,arglinc,LBFGSSolver,46,100,229128.0,178192.0,2,782796,111828
first_order,arglinc,LBFGSSolver,47,100,230020.0,181648.0,2,782796,111828
first_order,arglinc,LBFGSSolver,48,100,230099.0,185296.0,2,782796,111828
first_order,arglinc,LBFGSSolver,49,100,230571.0,188752.0,2,782796,111828
first_order,arglinc,LBFGSSolver,50,100,231151.0,192288.0,2,777504,111072
first_order,arglinc,LBFGSSolver,51,100,231092.0,195744.0,2,777504,111072
first_order,arglinc,LBFGSSolver,52,100,231783.0,199200.0,2,777504,111072
first_order,arglinc,LBFGSSolver,53,100,231864.0,202656.0,2,772240,110320
first_order,arglinc,LBFGSSolver,54,100,232404.0,206304.0,2,777504,111072
first_order,arglinc,LBFGSSolver,55,100,232895.0,209872.0,2,772240,110320
first_order,arglinc,LBFGSSolver,56,100,233406.0,213328.0,2,772240,110320
first_order,arglinc,LBFGSSolver,57,100,233787.0,216784.0,2,772240,110320
first_order,arglinc,LBFGSSolver,58,100,235841.0,220240.0,2,767004,109572
first_order,arglinc,LBFGSSolver,59,100,234468.0,223696.0,2,767004,109572
first_order,arglinc,LBFGSSolver,60,100,234468.0,227344.0,2,772240,110320
first_order,arglinc,LBFGSSolver,61,100,235080.0,230800.0,2,767004,109572
first_order,arglinc,LBFGSSolver,62,100,235420.0,234336.0,2,767004,109572
first_order,arglinc,LBFGSSolver,63,100,235741.0,237792.0,2,767004,109572
first_order,arglinc,LBFGSSolver,64,100,236161.0,241248.0,2,767004,109572
first_order,arglinc,LBFGSSolver,65,100,236472.0,244704.0,2,761796,108828
first_order,arglinc,LBFGSSolver,66,100,236773.0,248288.0,2,761796,108828
first_order,arglinc,LBFGSSolver,67,100,237675.0,251824.0,2,761796,108828
first_order,arglinc,LBFGSSolver,68,100,237955.0,255280.0,2,761796,108828
first_order,arglinc,LBFGSSolver,69,100,238045.0,258736.0,2,761796,108828
first_order,arglinc,LBFGSSolver,70,100,238506.0,262384.0,2,756616,108088
first_order,arglinc,LBFGSSolver,71,100,239197.0,265840.0,2,756616,108088
first_order,arglinc,LBFGSSolver,72,100,239187.0,269376.0,2,756616,108088
first_order,arglinc,LBFGSSolver,73,100,239779.0,272832.0,2,756616,108088
first_order,arglinc,LBFGSSolver,74,100,240239.0,276288.0,2,756616,108088
first_order,arglinc,LBFGSSolver,75,100,241862.0,279744.0,2,751464,107352
first_order,arglinc,LBFGSSolver,76,100,240169.0,283392.0,2,751464,107352
first_order,arglinc,LBFGSSolver,77,100,241562.0,286960.0,2,751464,107352
first_order,arglinc,LBFGSSolver,78,100,241372.0,290416.0,2,751464,107352
first_order,arglinc,LBFGSSolver,79,100,242203.0,293872.0,2,751464,107352
first_order,arglinc,LBFGSSolver,80,100,242524.0,297328.0,2,746340,106620
first_order,arglinc,LBFGSSolver,81,100,242544.0,300784.0,2,746340,106620
first_order,arglinc,LBFGSSolver,82,100,243235.0,304496.0,2,746340,106620
first_order,arglinc,LBFGSSolver,83,100,243586.0,307952.0,2,746340,106620
first_order,arglinc,LBFGSSolver,84,100,243967.0,311536.0,2,746340,106620
first_order,arglinc,LBFGSSolver,85,100,244196.0,314992.0,2,746340,106620
first_order,arglinc,LBFGSSolver,86,100,244557.0,318448.0,2,741244,105892
first_order,arglinc,LBFGSSolver,87,100,244737.0,321904.0,2,741244,105892
first_order,arglinc,LBFGSSolver,88,100,245259.0,325360.0,2,741244,105892
first_order,arglinc,LBFGSSolver,89,100,246131.0,328816.0,2,741244,105892
first_order,arglinc,LBFGSSolver,90,100,245950.0,332592.0,2,741244,105892
first_order,arglinc,LBFGSSolver,91,100,246512.0,336048.0,2,741244,105892
first_order,arglinc,LBFGSSolver,92,100,246732.0,339648.0,2,736176,105168
first_order,arglinc,LBFGSSolver,93,100,247283.0,343104.0,2,736176,105168
first_order,arglinc,LBFGSSolver,94,100,247423.0,346560.0,2,736176,105168
first_order,arglinc,LBFGSSolver,95,100,248154.0,350016.0,2,736176,105168
first_order,arglinc,LBFGSSolver,96,100,248585.0,353472.0,2,736176,105168
first_order,arglinc,LBFGSSolver,97,100,248986.0,356928.0,2,731136,104448
first_order,arglinc,LBFGSSolver,98,100,249096.0,360384.0,2,731136,104448
first_order,arglinc,LBFGSSolver,99,100,249678.0,363840.0,2,731136,104448
first_order,arglinc,LBFGSSolver,100,100,250068.0,367616.0,2,726124,103732
first_order,argtrig,LBFGSSolver,1,100,1.2525714e7,75496.0,152,141950,141115
first_order,argtrig,LBFGSSolver,2,100,1.0630482e7,70192.0,128,141036,139104
first_order,argtrig,LBFGSSolver,3,100,9.569172e6,69344.0,117,141873,139707
first_order,argtrig,LBFGSSolver,4,100,1.0633888e7,77728.0,130,140070,138138
first_order,argtrig,LBFGSSolver,5,100,1.0085079e7,78816.0,124,140288,138240
first_order,argtrig,LBFGSSolver,6,100,1.0265394e7,82864.0,125,141085,139055
first_order,argtrig,LBFGSSolver,7,100,1.0669847e7,88192.0,130,139490,137566
first_order,argtrig,LBFGSSolver,8,100,1.1159814e7,93504.0,134,141515,135124
first_order,argtrig,LBFGSSolver,9,100,9.297693e6,89376.0,115,137125,134931
first_order,argtrig,LBFGSSolver,10,100,9.387396e6,91792.0,111,137844,135656
first_order,argtrig,LBFGSSolver,11,100,9.192232e6,95024.0,111,135792,133584
first_order,argtrig,LBFGSSolver,12,100,9.573501e6,100752.0,117,138368,136206
first_order,argtrig,LBFGSSolver,13,100,9.533304e6,103232.0,114,137668,135500
first_order,argtrig,LBFGSSolver,14,100,9.07097e6,105456.0,111,134068,131852
first_order,argtrig,LBFGSSolver,15,100,8.971781e6,108544.0,110,136850,134550
first_order,argtrig,LBFGSSolver,16,100,9.512584e6,114032.0,115,136584,134416
first_order,argtrig,LBFGSSolver,17,100,9.35317e6,116640.0,113,134562,132374
first_order,argtrig,LBFGSSolver,18,100,9.593219e6,120752.0,114,136206,134044
first_order,argtrig,LBFGSSolver,19,100,9.229965e6,122912.0,111,133100,130900
first_order,argtrig,LBFGSSolver,20,100,9.246886e6,126480.0,111,132858,130662
first_order,argtrig,LBFGSSolver,21,100,8.790354e6,127424.0,104,133515,131193
first_order,argtrig,LBFGSSolver,22,100,8.738155e6,130016.0,101,132810,130480
first_order,argtrig,LBFGSSolver,23,100,9.385993e6,137008.0,111,133102,130920
first_order,argtrig,LBFGSSolver,24,100,8.887059e6,138624.0,106,132825,130515
first_order,argtrig,LBFGSSolver,25,100,8.910674e6,141872.0,105,133400,131100
first_order,argtrig,LBFGSSolver,26,100,8.398495e6,142816.0,98,132980,130540
first_order,argtrig,LBFGSSolver,27,100,8.224633e6,145744.0,97,130804,128336
first_order,argtrig,LBFGSSolver,28,100,8.224663e6,148720.0,95,130804,128336
first_order,argtrig,LBFGSSolver,29,100,8.301309e6,152544.0,96,131289,128835
first_order,argtrig,LBFGSSolver,30,100,8.101026e6,155264.0,94,129376,126888
first_order,argtrig,LBFGSSolver,31,100,8.026434e6,158384.0,93,132355,129785
first_order,argtrig,LBFGSSolver,32,100,8.069497e6,162192.0,94,128441,125947
first_order,argtrig,LBFGSSolver,33,100,7.478687e6,162800.0,86,131136,128404
first_order,argtrig,LBFGSSolver,34,100,7.689771e6,167040.0,88,128576,125952
first_order,argtrig,LBFGSSolver,35,100,7.619787e6,170192.0,87,127943,125305
first_order,argtrig,LBFGSSolver,36,100,7.384586e6,172640.0,84,129438,126684
first_order,argtrig,LBFGSSolver,37,100,7.578207e6,177152.0,87,130560,127840
first_order,argtrig,LBFGSSolver,38,100,7.679681e6,181040.0,88,127458,124830
first_order,argtrig,LBFGSSolver,39,100,7.52743e6,183760.0,86,129580,126852
first_order,argtrig,LBFGSSolver,40,100,7.69464e6,187792.0,87,127361,124735
first_order,argtrig,LBFGSSolver,41,100,7.453649e6,190192.0,84,128874,126132
first_order,argtrig,LBFGSSolver,42,100,7.476884e6,193936.0,85,128592,125856
first_order,argtrig,LBFGSSolver,43,100,7.489358e6,197696.0,86,128404,125672
first_order,argtrig,LBFGSSolver,44,100,7.576544e6,201056.0,85,129200,126480
first_order,argtrig,LBFGSSolver,45,100,7.508524e6,204512.0,85,128310,125580
first_order,argtrig,LBFGSSolver,46,100,7.662539e6,208096.0,85,126240,123610
first_order,argtrig,LBFGSSolver,47,100,7.362214e6,211136.0,84,128310,125580
first_order,argtrig,LBFGSSolver,48,100,7.437408e6,214784.0,84,128122,125396
first_order,argtrig,LBFGSSolver,49,100,7.456234e6,218464.0,85,127224,124488
first_order,argtrig,LBFGSSolver,50,100,7.425465e6,221696.0,84,127224,124488
first_order,argtrig,LBFGSSolver,51,100,7.455993e6,225152.0,84,127131,124397
first_order,argtrig,LBFGSSolver,52,100,7.488746e6,228608.0,84,127038,124306
first_order,argtrig,LBFGSSolver,53,100,7.45915e6,232080.0,84,127038,124306
first_order,argtrig,LBFGSSolver,54,100,7.458649e6,235728.0,84,126945,124215
first_order,argtrig,LBFGSSolver,55,100,7.534714e6,239664.0,85,123986,121348
first_order,argtrig,LBFGSSolver,56,100,7.530556e6,242736.0,84,126666,123942
first_order,argtrig,LBFGSSolver,57,100,7.607473e6,246256.0,84,123986,121348
first_order,argtrig,LBFGSSolver,58,100,7.623924e6,249728.0,84,123892,121256
first_order,argtrig,LBFGSSolver,59,100,7.639785e6,253504.0,85,123704,121072
first_order,argtrig,LBFGSSolver,60,100,7.412069e6,256320.0,83,125034,122286
first_order,argtrig,LBFGSSolver,61,100,7.580792e6,260528.0,85,126201,123487
first_order,argtrig,LBFGSSolver,62,100,7.399375e6,263680.0,84,125488,122760
first_order,argtrig,LBFGSSolver,63,100,7.946381e6,268432.0,87,126224,123648
first_order,argtrig,LBFGSSolver,64,100,7.863262e6,271824.0,87,125324,122740
first_order,argtrig,LBFGSSolver,65,100,7.978974e6,275888.0,89,125033,122455
first_order,argtrig,LBFGSSolver,66,100,7.973763e6,279456.0,89,124936,122360
first_order,argtrig,LBFGSSolver,67,100,7.991457e6,283024.0,89,124839,122265
first_order,argtrig,LBFGSSolver,68,100,8.124862e6,286896.0,90,122661,120183
first_order,argtrig,LBFGSSolver,69,100,8.165459e6,290656.0,91,122463,119989
first_order,argtrig,LBFGSSolver,70,100,8.201669e6,294320.0,91,122364,119892
first_order,argtrig,LBFGSSolver,71,100,8.239591e6,297824.0,91,123100,120638
first_order,argtrig,LBFGSSolver,72,100,8.255552e6,301344.0,91,123000,120540
first_order,argtrig,LBFGSSolver,73,100,8.241826e6,304816.0,91,123000,120540
first_order,argtrig,LBFGSSolver,74,100,8.194766e6,308272.0,91,123000,120540
first_order,argtrig,LBFGSSolver,75,100,8.253198e6,311728.0,91,122900,120442
first_order,argtrig,LBFGSSolver,76,100,8.276111e6,315376.0,91,122900,120442
first_order,argtrig,LBFGSSolver,77,100,8.264108e6,319328.0,92,123422,120978
first_order,argtrig,LBFGSSolver,78,100,8.382425e6,322752.0,92,123321,120879
first_order,argtrig,LBFGSSolver,79,100,8.370252e6,326240.0,92,123321,120879
first_order,argtrig,LBFGSSolver,80,100,8.391522e6,329696.0,92,123321,120879
first_order,argtrig,LBFGSSolver,81,100,8.391161e6,333136.0,92,123220,120780
first_order,argtrig,LBFGSSolver,82,100,8.383637e6,336864.0,92,123220,120780
first_order,argtrig,LBFGSSolver,83,100,8.391552e6,340304.0,92,123220,120780
first_order,argtrig,LBFGSSolver,84,100,8.420537e6,343920.0,92,123220,120780
first_order,argtrig,LBFGSSolver,85,100,8.325376e6,347360.0,92,123119,120681
first_order,argtrig,LBFGSSolver,86,100,8.381312e6,350816.0,92,123119,120681
first_order,argtrig,LBFGSSolver,87,100,8.269319e6,354256.0,92,123119,120681
first_order,argtrig,LBFGSSolver,88,100,8.433587e6,357712.0,92,123119,120681
first_order,argtrig,LBFGSSolver,89,100,8.409452e6,361168.0,92,123119,120681
first_order,argtrig,LBFGSSolver,90,100,8.406746e6,364944.0,92,123119,120681
first_order,argtrig,LBFGSSolver,91,100,8.407469e6,368400.0,92,123018,120582
first_order,argtrig,LBFGSSolver,92,100,8.432546e6,372000.0,92,122917,120483
first_order,argtrig,LBFGSSolver,93,100,8.404783e6,375456.0,92,123018,120582
first_order,argtrig,LBFGSSolver,94,100,8.407118e6,378912.0,92,122917,120483
first_order,argtrig,LBFGSSolver,95,100,8.41324e6,382368.0,92,122917,120483
first_order,argtrig,LBFGSSolver,96,100,8.448858e6,385824.0,92,122917,120483
first_order,argtrig,LBFGSSolver,97,100,8.442034e6,389280.0,92,122816,120384
first_order,argtrig,LBFGSSolver,98,100,8.444119e6,392736.0,92,122816,120384
first_order,argtrig,LBFGSSolver,99,100,8.441954e6,396192.0,92,122816,120384
first_order,argtrig,LBFGSSolver,100,100,8.456593e6,399968.0,92,122816,120384
first_order,arwhead,LBFGSSolver,1,100,943343.0,29256.0,27,452760,349860
first_order,arwhead,LBFGSSolver,2,100,451413.0,27248.0,13,476859,331728
first_order,arwhead,LBFGSSolver,3,100,344248.0,29504.0,10,429534,286356
first_order,arwhead,LBFGSSolver,4,100,346312.0,33040.0,10,426546,284364
first_order,arwhead,LBFGSSolver,5,100,405344.0,37248.0,12,435660,304962
first_order,arwhead,LBFGSSolver,6,100,377642.0,40416.0,11,425695,291265
first_order,arwhead,LBFGSSolver,7,100,379495.0,43888.0,11,425695,291265
first_order,arwhead,LBFGSSolver,8,100,382200.0,47424.0,11,425695,291265
first_order,arwhead,LBFGSSolver,9,100,385527.0,50896.0,11,422712,289224
first_order,arwhead,LBFGSSolver,10,100,384665.0,54432.0,11,422712,289224
first_order,arwhead,LBFGSSolver,11,100,385987.0,57904.0,11,419748,287196
first_order,arwhead,LBFGSSolver,12,100,383212.0,61440.0,11,422712,289224
first_order,arwhead,LBFGSSolver,13,100,383644.0,64912.0,11,422712,289224
first_order,arwhead,LBFGSSolver,14,100,383704.0,68448.0,11,419748,287196
first_order,arwhead,LBFGSSolver,15,100,384495.0,71920.0,11,419748,287196
first_order,arwhead,LBFGSSolver,16,100,384785.0,75456.0,11,419748,287196
first_order,arwhead,LBFGSSolver,17,100,385617.0,78928.0,11,419748,287196
first_order,arwhead,LBFGSSolver,18,100,386078.0,82480.0,11,416803,285181
first_order,arwhead,LBFGSSolver,19,100,386018.0,85936.0,11,416803,285181
first_order,arwhead,LBFGSSolver,20,100,386418.0,89488.0,11,416803,285181
first_order,arwhead,LBFGSSolver,21,100,387270.0,92944.0,11,416803,285181
first_order,arwhead,LBFGSSolver,22,100,387952.0,96496.0,11,413877,283179
first_order,arwhead,LBFGSSolver,23,100,387911.0,99952.0,11,416803,285181
first_order,arwhead,LBFGSSolver,24,100,388402.0,103520.0,11,416803,285181
first_order,arwhead,LBFGSSolver,25,100,388883.0,106976.0,11,416803,285181
first_order,arwhead,LBFGSSolver,26,100,389434.0,110496.0,11,416803,285181
first_order,arwhead,LBFGSSolver,27,100,389545.0,114000.0,11,413877,283179
first_order,arwhead,LBFGSSolver,28,100,389806.0,117520.0,11,413877,283179
first_order,arwhead,LBFGSSolver,29,100,390707.0,120976.0,11,413877,283179
first_order,arwhead,LBFGSSolver,30,100,390697.0,124544.0,11,413877,283179
first_order,arwhead,LBFGSSolver,31,100,391177.0,128000.0,11,413877,283179
first_order,arwhead,LBFGSSolver,32,100,391829.0,131520.0,11,413877,283179
first_order,arwhead,LBFGSSolver,33,100,392300.0,135008.0,11,413877,283179
first_order,arwhead,LBFGSSolver,34,100,392320.0,138528.0,11,413877,283179
first_order,arwhead,LBFGSSolver,35,100,393251.0,142032.0,11,413877,283179
first_order,arwhead,LBFGSSolver,36,100,393572.0,145616.0,11,413877,283179
first_order,arwhead,LBFGSSolver,37,100,393903.0,149072.0,11,410970,281190
first_order,arwhead,LBFGSSolver,38,100,394153.0,152576.0,11,410970,281190
first_order,arwhead,LBFGSSolver,39,100,394815.0,156032.0,11,410970,281190
first_order,arwhead,LBFGSSolver,40,100,395336.0,159616.0,11,410970,281190
first_order,arwhead,LBFGSSolver,41,100,395546.0,163136.0,11,410970,281190
first_order,arwhead,LBFGSSolver,42,100,396097.0,166592.0,11,410970,281190
first_order,arwhead,LBFGSSolver,43,100,396628.0,170048.0,11,408082,279214
first_order,arwhead,LBFGSSolver,44,100,396618.0,173632.0,11,408082,279214
first_order,arwhead,LBFGSSolver,45,100,397510.0,177168.0,11,408082,279214
first_order,arwhead,LBFGSSolver,46,100,397680.0,180624.0,11,408082,279214
first_order,arwhead,LBFGSSolver,47,100,398401.0,184080.0,11,408082,279214
first_order,arwhead,LBFGSSolver,48,100,398902.0,187728.0,11,408082,279214
first_order,arwhead,LBFGSSolver,49,100,398702.0,191184.0,11,408082,279214
first_order,arwhead,LBFGSSolver,50,100,399404.0,194720.0,11,408082,279214
first_order,arwhead,LBFGSSolver,51,100,400084.0,198176.0,11,408082,279214
first_order,arwhead,LBFGSSolver,52,100,400436.0,201632.0,11,405213,277251
first_order,arwhead,LBFGSSolver,53,100,401067.0,205088.0,11,405213,277251
first_order,arwhead,LBFGSSolver,54,100,401708.0,208736.0,11,405213,277251
first_order,arwhead,LBFGSSolver,55,100,402179.0,212304.0,11,405213,277251
first_order,arwhead,LBFGSSolver,56,100,402309.0,215760.0,11,405213,277251
first_order,arwhead,LBFGSSolver,57,100,404533.0,219216.0,11,402363,275301
first_order,arwhead,LBFGSSolver,58,100,404383.0,222672.0,11,402363,275301
first_order,arwhead,LBFGSSolver,59,100,403882.0,226128.0,11,402363,275301
first_order,arwhead,LBFGSSolver,60,100,403912.0,229776.0,11,402363,275301
first_order,arwhead,LBFGSSolver,61,100,404614.0,233232.0,11,402363,275301
first_order,arwhead,LBFGSSolver,62,100,405245.0,236768.0,11,402363,275301
first_order,arwhead,LBFGSSolver,63,100,405766.0,240224.0,11,402363,275301
first_order,arwhead,LBFGSSolver,64,100,405916.0,243680.0,11,402363,275301
first_order,arwhead,LBFGSSolver,65,100,406567.0,247136.0,11,402363,275301
first_order,arwhead,LBFGSSolver,66,100,406818.0,250720.0,11,402363,275301
first_order,arwhead,LBFGSSolver,67,100,407519.0,254256.0,11,399532,273364
first_order,arwhead,LBFGSSolver,68,100,407679.0,257712.0,11,399532,273364
first_order,arwhead,LBFGSSolver,69,100,408061.0,261168.0,11,399532,273364
first_order,arwhead,LBFGSSolver,70,100,408902.0,264816.0,11,399532,273364
first_order,arwhead,LBFGSSolver,71,100,409182.0,268272.0,11,399532,273364
first_order,arwhead,LBFGSSolver,72,100,409473.0,271808.0,11,399532,273364
first_order,arwhead,LBFGSSolver,73,100,409693.0,275264.0,11,399532,273364
first_order,arwhead,LBFGSSolver,74,100,410635.0,278720.0,11,399532,273364
first_order,arwhead,LBFGSSolver,75,100,411056.0,282176.0,11,399532,273364
first_order,arwhead,LBFGSSolver,76,100,411387.0,285824.0,11,396720,271440
first_order,arwhead,LBFGSSolver,77,100,411997.0,289392.0,11,396720,271440
first_order,arwhead,LBFGSSolver,78,100,411937.0,292848.0,11,396720,271440
first_order,arwhead,LBFGSSolver,79,100,412338.0,296304.0,11,396720,271440
first_order,arwhead,LBFGSSolver,80,100,412799.0,299760.0,11,396720,271440
first_order,arwhead,LBFGSSolver,81,100,413320.0,303216.0,11,396720,271440
first_order,arwhead,LBFGSSolver,82,100,414282.0,306928.0,11,396720,271440
first_order,arwhead,LBFGSSolver,83,100,413881.0,310384.0,11,396720,271440
first_order,arwhead,LBFGSSolver,84,100,415164.0,313968.0,11,396720,271440
first_order,arwhead,LBFGSSolver,85,100,414963.0,317424.0,11,393927,269529
first_order,arwhead,LBFGSSolver,86,100,415504.0,320880.0,11,393927,269529
first_order,arwhead,LBFGSSolver,87,100,416286.0,324336.0,11,393927,269529
first_order,arwhead,LBFGSSolver,88,100,416576.0,327792.0,11,393927,269529
first_order,arwhead,LBFGSSolver,89,100,416656.0,331248.0,11,393927,269529
first_order,arwhead,LBFGSSolver,90,100,417438.0,335024.0,11,393927,269529
first_order,arwhead,LBFGSSolver,91,100,418289.0,338480.0,11,393927,269529
first_order,arwhead,LBFGSSolver,92,100,417709.0,342080.0,11,393927,269529
first_order,arwhead,LBFGSSolver,93,100,419122.0,345536.0,11,391153,267631
first_order,arwhead,LBFGSSolver,94,100,419311.0,348992.0,11,393927,269529
first_order,arwhead,LBFGSSolver,95,100,422117.0,352448.0,11,391153,267631
first_order,arwhead,LBFGSSolver,96,100,422678.0,355904.0,11,391153,267631
first_order,arwhead,LBFGSSolver,97,100,421055.0,359360.0,11,391153,267631
first_order,arwhead,LBFGSSolver,98,100,421505.0,362816.0,11,391153,267631
first_order,arwhead,LBFGSSolver,99,100,421465.0,366272.0,11,391153,267631
first_order,arwhead,LBFGSSolver,100,100,422177.0,370048.0,11,391153,267631
first_order,bdqrtic,LBFGSSolver,1,100,1.1123243e7,85368.0,173,202436,187408
first_order,bdqrtic,LBFGSSolver,2,100,8.148718e6,73552.0,135,203983,185878
first_order,bdqrtic,LBFGSSolver,3,100,5.037359e6,56032.0,79,209138,187435
first_order,bdqrtic,LBFGSSolver,4,100,4.865481e6,61216.0,85,205485,185535
first_order,bdqrtic,LBFGSSolver,5,100,4.71873e6,63072.0,80,210834,186030
first_order,bdqrtic,LBFGSSolver,6,100,3.768193e6,59920.0,62,213559,182683
first_order,bdqrtic,LBFGSSolver,7,100,3.191e6,59856.0,53,211050,180900
first_order,bdqrtic,LBFGSSolver,8,100,2.99218e6,61920.0,49,212850,180600
first_order,bdqrtic,LBFGSSolver,9,100,3.219104e6,66816.0,53,207069,180060
first_order,bdqrtic,LBFGSSolver,10,100,2.800423e6,68368.0,48,213838,179348
first_order,bdqrtic,LBFGSSolver,11,100,2.910915e6,71920.0,48,209349,179442
first_order,bdqrtic,LBFGSSolver,12,100,2.921645e6,75200.0,47,212416,179226
first_order,bdqrtic,LBFGSSolver,13,100,2.441327e6,75920.0,40,212490,177075
first_order,bdqrtic,LBFGSSolver,14,100,2.340353e6,78464.0,37,216558,175698
first_order,bdqrtic,LBFGSSolver,15,100,2.251184e6,82064.0,38,215500,176710
first_order,bdqrtic,LBFGSSolver,16,100,2.028337e6,84432.0,35,217718,175121
first_order,bdqrtic,LBFGSSolver,17,100,2.205106e6,88400.0,36,213297,174120
first_order,bdqrtic,LBFGSSolver,18,100,2.148316e6,91584.0,35,214608,174369
first_order,bdqrtic,LBFGSSolver,19,100,2.148998e6,95040.0,35,214368,174174
first_order,bdqrtic,LBFGSSolver,20,100,1.994012e6,98096.0,34,214830,171864
first_order,bdqrtic,LBFGSSolver,21,100,1.941551e6,101184.0,33,215820,171675
first_order,bdqrtic,LBFGSSolver,22,100,2.010383e6,104896.0,33,223767,171396
first_order,bdqrtic,LBFGSSolver,23,100,2.203673e6,109360.0,36,212928,173004
first_order,bdqrtic,LBFGSSolver,24,100,2.030302e6,112128.0,34,213705,170964
first_order,bdqrtic,LBFGSSolver,25,100,1.973222e6,114912.0,32,215072,171080
first_order,bdqrtic,LBFGSSolver,26,100,2.033087e6,118800.0,33,213435,170748
first_order,bdqrtic,LBFGSSolver,27,100,2.080507e6,122368.0,33,212382,170829
first_order,bdqrtic,LBFGSSolver,28,100,1.844286e6,125024.0,31,216930,170445
first_order,bdqrtic,LBFGSSolver,29,100,1.853734e6,128480.0,31,216846,170379
first_order,bdqrtic,LBFGSSolver,30,100,1.905533e6,132416.0,32,215258,170204
first_order,bdqrtic,LBFGSSolver,31,100,1.927935e6,135872.0,32,215172,170136
first_order,bdqrtic,LBFGSSolver,32,100,1.907125e6,139392.0,32,215129,170102
first_order,bdqrtic,LBFGSSolver,33,100,1.927595e6,142880.0,32,215086,170068
first_order,bdqrtic,LBFGSSolver,34,100,1.916023e6,146400.0,32,214871,169898
first_order,bdqrtic,LBFGSSolver,35,100,1.917907e6,149904.0,32,214957,169966
first_order,bdqrtic,LBFGSSolver,36,100,1.917695e6,153488.0,32,214527,169626
first_order,bdqrtic,LBFGSSolver,37,100,1.914079e6,156944.0,32,214742,169796
first_order,bdqrtic,LBFGSSolver,38,100,1.909831e6,160448.0,32,214742,169796
first_order,bdqrtic,LBFGSSolver,39,100,1.926452e6,163904.0,32,214871,169898
first_order,bdqrtic,LBFGSSolver,40,100,1.908478e6,167488.0,32,214828,169864
first_order,bdqrtic,LBFGSSolver,41,100,1.915222e6,171008.0,32,214699,169762
first_order,bdqrtic,LBFGSSolver,42,100,1.912116e6,174464.0,32,213968,169184
first_order,bdqrtic,LBFGSSolver,43,100,1.902497e6,177920.0,32,214355,169490
first_order,bdqrtic,LBFGSSolver,44,100,1.914591e6,181504.0,32,211431,167178
first_order,bdqrtic,LBFGSSolver,45,100,1.902577e6,185040.0,32,211431,167178
first_order,bdqrtic,LBFGSSolver,46,100,1.902908e6,188496.0,32,210958,166804
first_order,bdqrtic,LBFGSSolver,47,100,1.905653e6,191952.0,32,211087,166906
first_order,bdqrtic,LBFGSSolver,48,100,1.902437e6,195600.0,32,211173,166974
first_order,bdqrtic,LBFGSSolver,49,100,1.906074e6,199056.0,32,211173,166974
first_order,bdqrtic,LBFGSSolver,50,100,1.908548e6,202592.0,32,210786,166668
first_order,bdqrtic,LBFGSSolver,51,100,1.90416e6,206048.0,32,210915,166770
first_order,bdqrtic,LBFGSSolver,52,100,1.910332e6,209504.0,32,210700,166600
first_order,bdqrtic,LBFGSSolver,53,100,1.908328e6,212960.0,32,210786,166668
first_order,bdqrtic,LBFGSSolver,54,100,1.90897e6,216608.0,32,210528,166464
first_order,bdqrtic,LBFGSSolver,55,100,1.906554e6,220176.0,32,210399,166362
first_order,bdqrtic,LBFGSSolver,56,100,1.910062e6,223632.0,32,210270,166260
first_order,bdqrtic,LBFGSSolver,57,100,1.908368e6,227088.0,32,209969,166022
first_order,bdqrtic,LBFGSSolver,58,100,1.913669e6,230544.0,32,210227,166226
first_order,bdqrtic,LBFGSSolver,59,100,1.918467e6,234000.0,32,209969,166022
first_order,bdqrtic,LBFGSSolver,60,100,1.916173e6,237648.0,32,209926,165988
first_order,bdqrtic,LBFGSSolver,61,100,1.933019e6,241104.0,32,209797,165886
first_order,bdqrtic,LBFGSSolver,62,100,1.92808e6,244640.0,32,209754,165852
first_order,bdqrtic,LBFGSSolver,63,100,1.926317e6,248096.0,32,209582,165716
first_order,bdqrtic,LBFGSSolver,64,100,1.925485e6,251552.0,32,209367,165546
first_order,bdqrtic,LBFGSSolver,65,100,1.93328e6,255008.0,32,209711,165818
first_order,bdqrtic,LBFGSSolver,66,100,1.924334e6,258592.0,32,209367,165546
first_order,bdqrtic,LBFGSSolver,67,100,1.918734e6,262128.0,32,209367,165546
first_order,bdqrtic,LBFGSSolver,68,100,1.918262e6,265584.0,32,209797,165886
first_order,bdqrtic,LBFGSSolver,69,100,1.918824e6,269040.0,32,209711,165818
first_order,bdqrtic,LBFGSSolver,70,100,1.917302e6,272688.0,32,209453,165614
first_order,bdqrtic,LBFGSSolver,71,100,1.919165e6,276144.0,32,209496,165648
first_order,bdqrtic,LBFGSSolver,72,100,1.917642e6,279680.0,32,209410,165580
first_order,bdqrtic,LBFGSSolver,73,100,1.919777e6,283136.0,32,209453,165614
first_order,bdqrtic,LBFGSSolver,74,100,1.92114e6,286592.0,32,209367,165546
first_order,bdqrtic,LBFGSSolver,75,100,1.923134e6,290048.0,32,209238,165444
first_order,bdqrtic,LBFGSSolver,76,100,1.919327e6,293696.0,32,208894,165172
